RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.1342,0.091,0.7457,0.19127345999999998,26.15591367498796,apc
1000,0,0,0,0,0.1342,0.091,0.546,0.19,35.528,apc
1000,0.1698752,0.38,0.0405,0.0584,0.1336,0.0926,0.556,0.189,34.745,apc
1000,0.3442208,0.77,0.081,0.1141,0.1329,0.0943,0.566,0.188,33.924,apc
1000,0.514096,1.15,0.1215,0.1668,0.1321,0.0962,0.577,0.187,33.073,apc
1000,0.6839712,1.53,0.162,0.2166,0.1311,0.0981,0.589,0.186,32.2,apc
1000,0.8583168,1.92,0.2025,0.2633,0.13,0.1,0.6,0.184,31.312,apc
1000,1.028192,2.3,0.243,0.3069,0.1288,0.102,0.612,0.183,30.417,apc
1000,1.1980672,2.68,0.2835,0.3475,0.1272,0.1038,0.623,0.18,29.521,apc
1000,1.3724128,3.07,0.324,0.3852,0.1254,0.1055,0.633,0.178,28.631,apc
1000,1.542288,3.45,0.3645,0.42,0.1233,0.107,0.642,0.175,27.75,apc
1000,1.7166336,3.84,0.405,0.452,0.1208,0.1083,0.65,0.171,26.88,apc
1000,1.8865087999999999,4.22,0.4456,0.4814,0.118,0.1092,0.655,0.167,26.023,apc
1000,2.056384,4.6,0.4861,0.5081,0.1147,0.1097,0.658,0.163,25.178,apc
1000,2.2307296,4.99,0.5266,0.5321,0.1109,0.1097,0.659,0.157,24.343,apc
1000,2.4006048,5.37,0.5671,0.5536,0.1066,0.1092,0.655,0.151,23.515,apc
1000,2.57048,5.75,0.6076,0.5723,0.1018,0.1081,0.648,0.144,22.689,apc
1000,2.7448256,6.14,0.6481,0.5882,0.0964,0.1062,0.637,0.137,21.862,apc
1000,2.9147008,6.52,0.6886,0.601,0.0905,0.1037,0.622,0.128,21.026,apc
1000,3.084576,6.9,0.7291,0.6105,0.0842,0.1005,0.603,0.119,20.172,apc
1000,3.2589216,7.29,0.7696,0.6162,0.0775,0.0967,0.58,0.11,19.288,apc
1000,3.4287967999999998,7.67,0.8101,0.6175,0.0704,0.0924,0.555,0.1,18.36,apc
1000,3.598672,8.05,0.8506,0.6134,0.0632,0.0876,0.526,0.09,17.371,apc
1000,3.7730175999999997,8.44,0.8911,0.6029,0.0558,0.0824,0.494,0.079,16.297,apc
1000,3.9428928,8.82,0.9316,0.5844,0.0481,0.0767,0.461,0.068,15.109,apc
1000,4.117238400000001,9.21,0.9721,0.5554,0.0404,0.0707,0.424,0.057,13.763,apc
1000,4.2871136,9.59,1.0126,0.5126,0.0325,0.0643,0.386,0.046,12.194,apc
1000,4.4569888,9.97,1.0531,0.4506,0.0246,0.0575,0.345,0.035,10.305,apc
1000,4.6313344,10.36,1.0936,0.3603,0.0166,0.0503,0.302,0.024,7.937,apc
1000,4.8012096,10.74,1.1341,0.2263,0.0086,0.0429,0.257,0.012,4.807,apc
1000,4.9710848,11.12,1.1746,0.0184,0.0006,0.0352,0.211,0.001,0.378,apc
2000,0,0,0,0,0.135,0.0805,3.865,0.765,20.193,apc
2000,0,0,0,0,0.135,0.0805,3.7285000000000004,0.7650938399999999,20.924730939990365,apc
2000,0.3486912,0.78,0.041,0.0671,0.1344,0.0822,3.946,0.762,19.694,apc
2000,0.692912,1.55,0.0821,0.1306,0.1337,0.084,4.033,0.758,19.172,apc
2000,1.0416032,2.33,0.1231,0.1904,0.133,0.086,4.127,0.754,18.634,apc
2000,1.3902944,3.11,0.1641,0.2464,0.1321,0.088,4.224,0.749,18.085,apc
2000,1.7345152,3.88,0.2051,0.2986,0.1311,0.0901,4.323,0.743,17.529,apc
2000,2.0832064,4.66,0.2462,0.3469,0.1298,0.0921,4.422,0.736,16.974,apc
