RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
3000,2.6107136,5.84,0.1712,0.3774,0.0724,0.0328,13.236,1.915,14.751,apc
3000,2.8699968,6.42,0.1883,0.4018,0.0691,0.0324,13.055,1.828,14.277,apc
3000,3.12928,7,0.2054,0.4234,0.0657,0.0319,12.855,1.738,13.791,apc
3000,3.3930336,7.59,0.2226,0.4421,0.0623,0.0313,12.635,1.647,13.29,apc
3000,3.6523168,8.17,0.2397,0.4576,0.0587,0.0307,12.396,1.553,12.774,apc
3000,3.9116,8.75,0.2568,0.4698,0.0551,0.0301,12.137,1.457,12.24,apc
3000,4.1753536,9.34,0.2739,0.4783,0.0514,0.0294,11.859,1.359,11.685,apc
3000,4.4346368,9.92,0.291,0.483,0.0476,0.0287,11.56,1.259,11.105,apc
3000,4.6983904,10.51,0.3081,0.4834,0.0437,0.0279,11.24,1.157,10.497,apc
3000,4.9576736,11.09,0.3253,0.4791,0.0398,0.027,10.899,1.053,9.856,apc
3000,5.2169568,11.67,0.3424,0.4695,0.0358,0.0261,10.537,0.948,9.175,apc
3000,5.4807103999999995,12.26,0.3595,0.4539,0.0318,0.0252,10.152,0.841,8.448,apc
3000,5.7399936,12.84,0.3766,0.4315,0.0277,0.0242,9.746,0.733,7.666,apc
3000,5.9992768,13.42,0.3937,0.4013,0.0236,0.0231,9.318,0.623,6.819,apc
3000,6.2630304,14.01,0.4109,0.3619,0.0194,0.022,8.869,0.513,5.893,apc
3000,6.5223135999999995,14.59,0.428,0.3117,0.0152,0.0208,8.399,0.401,4.873,apc
3000,6.7815968,15.17,0.4451,0.2488,0.011,0.0196,7.909,0.29,3.74,apc
3000,7.0453504,15.76,0.4622,0.1706,0.0068,0.0184,7.402,0.179,2.469,apc
3000,7.3046336,16.34,0.4793,0.0731,0.0026,0.0171,6.878,0.069,1.021,apc
3000,7.5639168,16.92,0.4965,,,,,,,apc
4000,0,0,0,0,0.1006,0.0349,33.354,4.731,14.464,apc
4000,0,0,0,0,0.1006,0.0349,33.5565,4.73290608,14.382373204231111,apc
4000,0.3442208,0.77,0.0169,0.0477,0.0982,0.0348,33.269,4.619,14.157,apc
4000,0.6884416,1.54,0.0338,0.0933,0.0957,0.0347,33.158,4.503,13.847,apc
4000,1.0326624,2.31,0.0507,0.1368,0.0932,0.0346,33.017,4.383,13.536,apc
4000,1.3724128,3.07,0.0676,0.1781,0.0906,0.0344,32.846,4.259,13.221,apc
4000,1.7166336,3.84,0.0845,0.2173,0.0878,0.0342,32.643,4.131,12.904,apc
4000,2.0608544,4.61,0.1014,0.2543,0.085,0.0339,32.407,3.999,12.584,apc
4000,2.4050751999999997,5.38,0.1183,0.2891,0.0821,0.0336,32.135,3.863,12.259,apc
4000,2.749296,6.15,0.1352,0.3215,0.0792,0.0333,31.825,3.723,11.93,apc
4000,3.0935167999999997,6.92,0.1521,0.3515,0.0761,0.0329,31.477,3.579,11.596,apc
4000,3.4332672,7.68,0.169,0.3791,0.073,0.0325,31.089,3.431,11.255,apc
4000,3.7774879999999995,8.45,0.1859,0.4042,0.0697,0.0321,30.657,3.279,10.907,apc
4000,4.1217088,9.22,0.2028,0.4265,0.0664,0.0316,30.181,3.123,10.551,apc
4000,4.4659296,9.99,0.2198,0.446,0.063,0.031,29.659,2.962,10.185,apc
4000,4.8101503999999995,10.76,0.2367,0.4625,0.0595,0.0304,29.09,2.798,9.808,apc
4000,5.1543712,11.53,0.2536,0.4759,0.0559,0.0298,28.475,2.63,9.418,apc
4000,5.4941216,12.29,0.2705,0.4858,0.0523,0.0291,27.813,2.458,9.013,apc
4000,5.8383424,13.06,0.2874,0.4919,0.0485,0.0284,27.103,2.283,8.591,apc
4000,6.1825632,13.83,0.3043,0.494,0.0448,0.0276,26.343,2.105,8.148,apc
4000,6.526784,14.6,0.3212,0.4916,0.0409,0.0267,25.534,1.924,7.682,apc
4000,6.8710048,15.37,0.3381,0.4842,0.037,0.0258,24.674,1.739,7.187,apc
4000,7.2152256,16.14,0.355,0.4711,0.033,0.0249,23.761,1.552,6.66,apc
4000,7.554975999999999,16.9,0.3719,0.4515,0.029,0.0239,22.797,1.362,6.092,apc
4000,7.8991968,17.67,0.3888,0.4244,0.0249,0.0228,21.781,1.17,5.478,apc
4000,8.2434176,18.44,0.4057,0.3885,0.0208,0.0217,20.714,0.976,4.806,apc
4000,8.5876384,19.21,0.4226,0.3423,0.0166,0.0205,19.597,0.781,4.065,apc
4000,8.9318592,19.98,0.4395,0.2838,0.0125,0.0193,18.434,0.586,3.24,apc
4000,9.27608,20.75,0.4564,0.2103,0.0083,0.018,17.227,0.391,2.313,apc
4000,9.6158304,21.51,0.4733,0.1183,0.0042,0.0167,15.979,0.197,1.254,apc
4000,9.9600512,22.28,0.4902,0.0008,0,0.0154,14.67,0.001,0.008,apc
5000,0,0,0,0,0.1009,0.0348,64.881,7.414,11.652,apc
5000,0,0,0,0,0.1009,0.0348,64.8759,7.4151827400000005,11.655147847154486,apc
5000,0.4291584,0.96,0.0169,0.0481,0.0985,0.0347,64.706,7.238,11.406,apc
5000,0.8583168,1.92,0.0339,0.0941,0.096,0.0345,64.477,7.055,11.158,apc
5000,1.2919456,2.89,0.0508,0.138,0.0935,0.0344,64.19,6.867,10.909,apc
5000,1.721104,3.85,0.0677,0.1798,0.0908,0.0342,63.843,6.673,10.658,apc
5000,2.1502624,4.81,0.0847,0.2194,0.0881,0.034,63.431,6.472,10.404,apc
5000,2.5794208,5.77,0.1016,0.2568,0.0853,0.0337,62.953,6.265,10.148,apc
5000,3.0085792000000002,6.73,0.1185,0.2919,0.0824,0.0334,62.403,6.052,9.889,apc
5000,3.442208,7.7,0.1354,0.3248,0.0794,0.0331,61.779,5.832,9.627,apc
5000,3.8713664,8.66,0.1524,0.3553,0.0763,0.0327,61.077,5.606,9.36,apc
5000,4.3005248,9.62,0.1693,0.3833,0.0731,0.0323,60.294,5.374,9.089,apc
5000,4.7296832,10.58,0.1862,0.4088,0.0699,0.0318,59.427,5.135,8.812,apc
5000,5.1588416,11.54,0.2032,0.4316,0.0665,0.0313,58.47,4.89,8.528,apc
5000,5.5924704,12.51,0.2201,0.4516,0.0631,0.0308,57.42,4.638,8.237,apc
5000,6.0216288,13.47,0.237,0.4686,0.0596,0.0302,56.278,4.38,7.936,apc
5000,6.4507872,14.43,0.254,0.4824,0.056,0.0295,55.043,4.116,7.626,apc
5000,6.8799456,15.39,0.2709,0.4928,0.0524,0.0288,53.714,3.847,7.303,apc
5000,7.3091040000000005,16.35,0.2878,0.4995,0.0486,0.028,52.289,3.572,6.967,apc
5000,7.7427328,17.32,0.3048,0.5021,0.0448,0.0272,50.766,3.293,6.614,apc
5000,8.171891200000001,18.28,0.3217,0.5001,0.0409,0.0263,49.142,3.008,6.242,apc
5000,8.6010496,19.24,0.3386,0.4931,0.037,0.0254,47.417,2.719,5.847,apc
5000,9.030208,20.2,0.3555,0.4804,0.033,0.0244,45.588,2.425,5.424,apc
5000,9.4593664,21.16,0.3725,0.461,0.0289,0.0234,43.655,2.127,4.969,apc
5000,9.8929952,22.13,0.3894,0.434,0.0249,0.0223,41.619,1.826,4.474,apc
5000,10.3221536,23.09,0.4063,0.3979,0.0207,0.0212,39.48,1.522,3.932,apc
5000,10.751312,24.05,0.4233,0.3512,0.0166,0.02,37.243,1.216,3.331,apc
5000,11.1804704,25.01,0.4402,0.2915,0.0124,0.0187,34.912,0.91,2.658,apc
5000,11.6096288,25.97,0.4571,0.2159,0.0082,0.0174,32.496,0.604,1.896,apc
5000,12.0432576,26.94,0.4741,0.1205,0.0041,0.0161,29.999,0.3,1.02,apc
5000,12.472415999999999,27.9,0.491,-0.0032,-0.0001,0.0147,27.37,-0.007,-0.026,apc
6000,0,0,0,0,0.1012,0.0347,111.941,10.714,9.76,apc
6000,0,0,0,0,0.1012,0.0347,111.855,10.71576198,9.7689296190769,apc
6000,0.514096,1.15,0.0169,0.0483,0.0988,0.0346,111.622,10.459,9.555,apc
6000,1.0326624,2.31,0.0338,0.0945,0.0964,0.0345,111.207,10.196,9.349,apc
6000,1.5467583999999999,3.46,0.0507,0.1386,0.0938,0.0343,110.691,9.924,9.143,apc
6000,2.0608544,4.61,0.0676,0.1806,0.0911,0.0341,110.07,9.644,8.934,apc
6000,2.5794208,5.77,0.0846,0.2205,0.0884,0.0339,109.336,9.354,8.724,apc
6000,3.0935167999999997,6.92,0.1015,0.2582,0.0856,0.0336,108.483,9.056,8.512,apc
6000,3.6076128,8.07,0.1184,0.2936,0.0827,0.0333,107.507,8.748,8.298,apc
6000,4.1217088,9.22,0.1353,0.3268,0.0797,0.033,106.401,8.431,8.08,apc
6000,4.6402752000000005,10.38,0.1522,0.3576,0.0766,0.0326,105.159,8.106,7.86,apc
6000,5.1543712,11.53,0.1691,0.386,0.0734,0.0322,103.775,7.77,7.635,apc
6000,5.668467199999999,12.68,0.186,0.4118,0.0702,0.0317,102.243,7.426,7.406,apc
6000,6.1870335999999995,13.84,0.2029,0.435,0.0668,0.0312,100.554,7.072,7.172,apc
6000,6.7011296,14.99,0.2198,0.4555,0.0634,0.0306,98.703,6.709,6.931,apc
6000,7.2152256,16.14,0.2368,0.4729,0.0599,0.03,96.69,6.337,6.683,apc
6000,7.733792,17.3,0.2537,0.4873,0.0563,0.0293,94.515,5.956,6.426,apc
6000,8.247888,18.45,0.2706,0.4982,0.0526,0.0286,92.175,5.568,6.16,apc
6000,8.761984,19.6,0.2875,0.5055,0.0489,0.0278,89.666,5.172,5.882,apc
6000,9.27608,20.75,0.3044,0.5087,0.0451,0.027,86.986,4.769,5.59,apc
6000,9.7946464,21.91,0.3213,0.5074,0.0412,0.0261,84.13,4.358,5.283,apc
6000,10.3087424,23.06,0.3382,0.501,0.0372,0.0251,81.096,3.941,4.956,apc
6000,10.8228384,24.21,0.3551,0.4889,0.0332,0.0241,77.881,3.518,4.606,apc
6000,11.3414048,25.37,0.3721,0.4702,0.0292,0.0231,74.484,3.089,4.228,apc
6000,11.8555008,26.52,0.389,0.4438,0.0251,0.022,70.906,2.654,3.817,apc
6000,12.3695968,27.67,0.4059,0.4083,0.0209,0.0208,67.149,2.216,3.366,apc
6000,12.8881632,28.83,0.4228,0.3619,0.0168,0.0196,63.219,1.775,2.864,apc
6000,13.4022592,29.98,0.4397,0.3023,0.0126,0.0183,59.126,1.334,2.3,apc
6000,13.9163552,31.13,0.4566,0.2264,0.0084,0.017,54.882,0.893,1.659,apc
6000,14.4349216,32.29,0.4735,0.1298,0.0043,0.0157,50.498,0.454,0.917,apc
6000,14.9490176,33.44,0.4904,0.004,0.0001,0.0142,45.896,0.012,0.027,apc
7000,0,0,0,0,0.1017,0.0347,177.837,14.643,8.397,apc
7000,0,0,0,0,0.1017,0.0347,177.4766,14.64354024,8.413647431899589,apc
7000,0.6169152,1.38,0.0173,0.0497,0.0992,0.0346,177.285,14.287,8.218,apc
7000,1.2338304,2.76,0.0347,0.0972,0.0966,0.0345,176.57,13.918,8.038,apc
7000,1.8507455999999998,4.14,0.052,0.1425,0.094,0.0343,175.683,13.536,7.856,apc
7000,2.4676608,5.52,0.0694,0.1856,0.0912,0.0341,174.616,13.141,7.674,apc
7000,3.084576,6.9,0.0867,0.2265,0.0884,0.0338,173.357,12.734,7.49,apc
7000,3.7014911999999995,8.28,0.1041,0.2651,0.0855,0.0336,171.897,12.314,7.305,apc
7000,4.3184064,9.66,0.1214,0.3013,0.0825,0.0332,170.225,11.881,7.117,apc
7000,4.9353216,11.04,0.1387,0.3351,0.0794,0.0329,168.332,11.434,6.927,apc
7000,5.5522368,12.42,0.1561,0.3665,0.0762,0.0325,166.207,10.975,6.733,apc
7000,6.169152,13.8,0.1734,0.3953,0.0729,0.032,163.839,10.502,6.536,apc
7000,6.7815968,15.17,0.1908,0.4215,0.0695,0.0315,161.216,10.016,6.335,apc
7000,7.398512,16.55,0.2081,0.4448,0.0661,0.0309,158.325,9.516,6.129,apc
7000,8.0154272,17.93,0.2255,0.4652,0.0625,0.0303,155.16,9.003,5.917,apc
7000,8.632342399999999,19.31,0.2428,0.4825,0.0589,0.0296,151.721,8.478,5.698,apc
7000,9.2492576,20.69,0.2601,0.4963,0.0551,0.0289,148.005,7.941,5.471,apc
7000,9.8661728,22.07,0.2775,0.5066,0.0513,0.0281,144.009,7.393,5.235,apc
7000,10.483087999999999,23.45,0.2948,0.5128,0.0474,0.0273,139.725,6.834,4.987,apc
7000,11.1000032,24.83,0.3122,0.5145,0.0435,0.0264,135.147,6.264,4.727,apc
7000,11.7169184,26.21,0.3295,0.5113,0.0395,0.0254,130.271,5.685,4.45,apc
7000,12.3338336,27.59,0.3469,0.5025,0.0354,0.0244,125.091,5.096,4.154,apc
7000,12.9507488,28.97,0.3642,0.4871,0.0312,0.0234,119.603,4.499,3.836,apc
7000,13.567664,30.35,0.3815,0.4642,0.027,0.0222,113.808,3.894,3.489,apc
7000,14.1845792,31.73,0.3989,0.4323,0.0228,0.021,107.709,3.282,3.108,apc
7000,14.8014944,33.11,0.4162,0.3895,0.0185,0.0198,101.312,2.666,2.684,apc
7000,15.4184096,34.49,0.4336,0.3336,0.0142,0.0185,94.633,2.048,2.207,apc
7000,16.035324799999998,35.87,0.4509,0.2614,0.0099,0.0171,87.692,1.429,1.662,apc
7000,16.65224,37.25,0.4683,0.1684,0.0057,0.0157,80.511,0.814,1.031,apc
7000,17.2691552,38.63,0.4856,0.0473,0.0014,0.0143,73.055,0.2,0.279,apc
7000,17.886070399999998,40.01,0.5029,,,,,,,apc
8000,0,0,0,0,0.1022,0.0348,266.045,19.219,7.367,apc
8000,0,0,0,0,0.1022,0.0348,266.2149,19.220758619999998,7.362367467241415,apc
8000,0.6884416,1.54,0.017,0.0488,0.0997,0.0347,265.19,18.762,7.214,apc
8000,1.3813536,3.09,0.034,0.0955,0.0972,0.0345,264.1,18.287,7.061,apc
8000,2.0697951999999997,4.63,0.0509,0.1402,0.0946,0.0344,262.763,17.798,6.907,apc
8000,2.7582367999999997,6.17,0.0679,0.1827,0.0919,0.0342,261.162,17.292,6.752,apc
8000,3.4511488,7.72,0.0849,0.2231,0.0891,0.0339,259.286,16.77,6.595,apc
8000,4.1395903999999994,9.26,0.1019,0.2613,0.0863,0.0336,257.119,16.233,6.438,apc
8000,4.828032,10.8,0.1188,0.2973,0.0833,0.0333,254.647,15.679,6.278,apc
8000,5.520944,12.35,0.1358,0.3311,0.0803,0.0329,251.857,15.108,6.117,apc
8000,6.2093856,13.89,0.1528,0.3625,0.0772,0.0325,248.733,14.521,5.953,apc
8000,6.8978272,15.43,0.1698,0.3915,0.074,0.0321,245.261,13.917,5.786,apc
8000,7.5907392,16.98,0.1867,0.418,0.0707,0.0316,241.425,13.297,5.616,apc
8000,8.279180799999999,18.52,0.2037,0.4418,0.0673,0.031,237.204,12.659,5.442,apc
8000,8.9676224,20.06,0.2207,0.4629,0.0638,0.0304,232.587,12.005,5.263,apc
8000,9.656064,21.6,0.2377,0.4811,0.0603,0.0298,227.574,11.335,5.079,apc
8000,10.348975999999999,23.15,0.2546,0.4961,0.0566,0.0291,222.163,10.65,4.888,apc
8000,11.037417600000001,24.69,0.2716,0.5077,0.0529,0.0283,216.347,9.951,4.69,apc
8000,11.7258592,26.23,0.2886,0.5156,0.0491,0.0275,210.119,9.238,4.483,apc
8000,12.4187712,27.78,0.3056,0.5195,0.0452,0.0266,203.469,8.512,4.266,apc
8000,13.1072128,29.32,0.3225,0.5188,0.0413,0.0257,196.39,7.773,4.036,apc
8000,13.7956544,30.86,0.3395,0.5129,0.0373,0.0247,188.875,7.022,3.791,apc
8000,14.488566399999998,32.41,0.3565,0.5012,0.0333,0.0237,180.917,6.26,3.528,apc
8000,15.177008,33.95,0.3735,0.4827,0.0292,0.0226,172.515,5.487,3.243,apc
8000,15.8654496,35.49,0.3904,0.4562,0.025,0.0214,163.67,4.706,2.932,apc
8000,16.558361599999998,37.04,0.4074,0.4201,0.0208,0.0202,154.389,3.918,2.588,apc
8000,17.2468032,38.58,0.4244,0.3725,0.0166,0.0189,144.688,3.125,2.202,apc
8000,17.9352448,40.12,0.4414,0.3106,0.0124,0.0176,134.593,2.331,1.766,apc
8000,18.6281568,41.67,0.4583,0.2308,0.0082,0.0162,124.136,1.538,1.264,apc
8000,19.3165984,43.21,0.4753,0.1278,0.004,0.0148,113.335,0.75,0.675,apc
8000,20.00504,44.75,0.4923,-0.0101,-0.0003,0.0133,101.879,-0.052,-0.052,apc
9000,0,0,0,0,0.1027,0.0349,380.257,24.461,6.56,apc
9000,0,0,0,0,0.1027,0.0349,380.307,24.46076178,6.558657970759635,apc
9000,0.7733791999999999,1.73,0.017,0.0488,0.1003,0.0348,378.964,23.879,6.425,apc
9000,1.5512288,3.47,0.0339,0.0956,0.0978,0.0347,377.332,23.277,6.29,apc
9000,2.324608,5.2,0.0509,0.1403,0.0952,0.0345,375.342,22.654,6.155,apc
9000,3.0979872,6.93,0.0678,0.183,0.0925,0.0343,372.975,22.012,6.018,apc
9000,3.8758368,8.67,0.0848,0.2235,0.0897,0.034,370.208,21.349,5.88,apc
9000,4.649216,10.4,0.1017,0.2618,0.0868,0.0337,367.025,20.665,5.741,apc
9000,5.427065600000001,12.14,0.1187,0.298,0.0838,0.0334,363.405,19.961,5.601,apc
9000,6.2004448,13.87,0.1356,0.3319,0.0808,0.033,359.324,19.236,5.459,apc
9000,6.973824,15.6,0.1526,0.3636,0.0777,0.0326,354.766,18.491,5.315,apc
9000,7.7516736,17.34,0.1695,0.3928,0.0744,0.0321,349.708,17.724,5.168,apc
9000,8.5250528,19.07,0.1865,0.4196,0.0711,0.0316,344.127,16.936,5.018,apc
9000,9.298432,20.8,0.2034,0.4437,0.0677,0.0311,337.995,16.126,4.865,apc
9000,10.0762816,22.54,0.2204,0.4652,0.0642,0.0304,331.295,15.295,4.708,apc
9000,10.849660799999999,24.27,0.2373,0.4837,0.0607,0.0298,324.025,14.444,4.546,apc
9000,11.6275104,26.01,0.2543,0.4991,0.057,0.029,316.184,13.575,4.378,apc
9000,12.4008896,27.74,0.2712,0.5112,0.0533,0.0283,307.763,12.687,4.203,apc
9000,13.1742688,29.47,0.2882,0.5196,0.0495,0.0274,298.751,11.781,4.021,apc
9000,13.9521184,31.21,0.3051,0.524,0.0456,0.0266,289.135,10.859,3.83,apc
9000,14.725497599999999,32.94,0.3221,0.5238,0.0417,0.0256,278.904,9.921,3.627,apc
9000,15.4988768,34.67,0.339,0.5186,0.0377,0.0246,268.047,8.968,3.412,apc
9000,16.276726399999998,36.41,0.356,0.5075,0.0336,0.0236,256.557,8,3.18,apc
9000,17.0501056,38.14,0.3729,0.4897,0.0295,0.0225,244.43,7.02,2.928,apc
9000,17.8234848,39.87,0.3899,0.4638,0.0253,0.0213,231.668,6.028,2.653,apc
9000,18.6013344,41.61,0.4068,0.4284,0.0211,0.0201,218.282,5.027,2.348,apc
9000,19.3747136,43.34,0.4238,0.3813,0.0169,0.0188,204.293,4.02,2.007,apc
9000,20.1525632,45.08,0.4407,0.3198,0.0126,0.0174,189.739,3.011,1.618,apc
9000,20.9259424,46.81,0.4577,0.2401,0.0084,0.016,174.666,2.004,1.17,apc
9000,21.699321599999998,48.54,0.4746,0.1368,0.0042,0.0146,159.102,1.003,0.643,apc
9000,22.4771712,50.28,0.4916,-0.0017,0,0.0131,142.686,-0.011,-0.008,apc
10000,0,0,0,0,0.1034,0.0351,524.451,30.393,5.91,apc
10000,0,0,0,0,0.1034,0.0351,524.2271,30.39468726,5.912314603235065,apc
10000,0.8806688,1.97,0.0174,0.0501,0.1009,0.035,522.506,29.652,5.787,apc
10000,1.765808,3.95,0.0347,0.098,0.0983,0.0348,520.063,28.884,5.663,apc
10000,2.6464768,5.92,0.0521,0.1438,0.0956,0.0346,517.097,28.09,5.539,apc
10000,3.5271456,7.89,0.0695,0.1874,0.0928,0.0344,513.576,27.269,5.414,apc
10000,4.412284799999999,9.87,0.0868,0.2287,0.0899,0.0341,509.472,26.423,5.289,apc
10000,5.2929536,11.84,0.1042,0.2679,0.0869,0.0338,504.754,25.55,5.162,apc
10000,6.1736224,13.81,0.1216,0.3048,0.0839,0.0334,499.394,24.649,5.033,apc
10000,7.0587615999999995,15.79,0.1389,0.3393,0.0807,0.033,493.362,23.722,4.903,apc
10000,7.939430400000001,17.76,0.1563,0.3714,0.0775,0.0326,486.626,22.767,4.771,apc
10000,8.8200992,19.73,0.1736,0.4011,0.0741,0.0321,479.155,21.786,4.636,apc
10000,9.7052384,21.71,0.191,0.4281,0.0707,0.0315,470.915,20.776,4.499,apc
10000,10.5859072,23.68,0.2084,0.4524,0.0672,0.0309,461.865,19.738,4.358,apc
