RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.1179,0.0616,1.987,0.642,32.949,apc
1000,0,0,0,0,0.1179,0.0616,2.2371000000000003,0.64054368,29.197298986033072,apc
1000,0.1966976,0.44,0.0329,0.0614,0.1169,0.0627,2.023,0.637,32.093,apc
1000,0.3889248,0.87,0.0658,0.1194,0.1158,0.0638,2.059,0.631,31.224,apc
1000,0.5856224,1.31,0.0987,0.1741,0.1146,0.0649,2.096,0.624,30.349,apc
1000,0.7778496,1.74,0.1316,0.2254,0.1131,0.066,2.131,0.616,29.473,apc
1000,0.9745472000000001,2.18,0.1645,0.2734,0.1115,0.0671,2.165,0.607,28.599,apc
1000,1.1712448,2.62,0.1974,0.3181,0.1097,0.0681,2.197,0.597,27.733,apc
1000,1.3634719999999998,3.05,0.2303,0.3597,0.1077,0.0689,2.224,0.586,26.877,apc
1000,1.5601696,3.49,0.2632,0.3982,0.1054,0.0696,2.248,0.574,26.034,apc
1000,1.7568672,3.93,0.2961,0.4337,0.1028,0.0702,2.265,0.56,25.204,apc
1000,1.9490944000000001,4.36,0.329,0.4663,0.1,0.0705,2.276,0.544,24.388,apc
1000,2.1457919999999997,4.8,0.3618,0.496,0.0968,0.0706,2.28,0.527,23.586,apc
1000,2.3380192,5.23,0.3947,0.523,0.0934,0.0705,2.275,0.509,22.796,apc
1000,2.5347168,5.67,0.4276,0.5472,0.0896,0.07,2.26,0.488,22.016,apc
1000,2.7314144000000002,6.11,0.4605,0.5686,0.0855,0.0692,2.234,0.465,21.244,apc
1000,2.9236416,6.54,0.4934,0.5872,0.081,0.0681,2.197,0.441,20.475,apc
1000,3.1203392,6.98,0.5263,0.6028,0.0762,0.0665,2.148,0.415,19.705,apc
1000,3.3125664,7.41,0.5592,0.6152,0.0712,0.0647,2.087,0.387,18.929,apc
1000,3.509264,7.85,0.5921,0.6242,0.0659,0.0625,2.016,0.359,18.138,apc
1000,3.7059615999999997,8.29,0.625,0.6293,0.0604,0.06,1.936,0.329,17.324,apc
1000,3.8981888000000002,8.72,0.6579,0.63,0.0547,0.0572,1.845,0.298,16.475,apc
1000,4.0948864,9.16,0.6908,0.6254,0.049,0.0541,1.746,0.267,15.576,apc
1000,4.2871136,9.59,0.7237,0.6144,0.0431,0.0507,1.637,0.234,14.607,apc
1000,4.4838112,10.03,0.7566,0.5954,0.0371,0.0471,1.52,0.202,13.54,apc
1000,4.6805088,10.47,0.7895,0.5661,0.031,0.0432,1.395,0.169,12.338,apc
1000,4.872736,10.9,0.8224,0.5229,0.0248,0.0391,1.261,0.135,10.939,apc
1000,5.0694336,11.34,0.8553,0.4599,0.0187,0.0347,1.12,0.102,9.251,apc
1000,5.266131199999999,11.78,0.8882,0.3674,0.0124,0.0301,0.971,0.068,7.117,apc
