RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.0982,0.0484,1.058,0.392,37.741,apc
1000,0,0,0,0,0.0982,0.0484,0.7457,0.39144335999999996,53.528381474393974,apc
1000,0.1475232,0.33,0.0269,0.0532,0.097,0.049,1.071,0.387,36.806,apc
1000,0.2950464,0.66,0.0538,0.1037,0.0957,0.0496,1.085,0.381,35.863,apc
1000,0.4425696,0.99,0.0806,0.1514,0.0942,0.0502,1.097,0.376,34.918,apc
1000,0.5900928,1.32,0.1075,0.1964,0.0926,0.0507,1.108,0.369,33.973,apc
1000,0.7376159999999999,1.65,0.1344,0.2387,0.0908,0.0511,1.118,0.362,33.029,apc
1000,0.8851392,1.98,0.1613,0.2783,0.0888,0.0515,1.125,0.354,32.09,apc
1000,1.0326624,2.31,0.1882,0.3152,0.0867,0.0518,1.131,0.346,31.155,apc
1000,1.1801856,2.64,0.2151,0.3495,0.0844,0.0519,1.134,0.336,30.226,apc
1000,1.3277088000000001,2.97,0.2419,0.3811,0.0818,0.0519,1.135,0.326,29.301,apc
1000,1.4752319999999999,3.3,0.2688,0.4102,0.0791,0.0518,1.133,0.315,28.381,apc
1000,1.6227551999999998,3.63,0.2957,0.4366,0.0761,0.0516,1.127,0.304,27.463,apc
1000,1.7702784,3.96,0.3226,0.4603,0.073,0.0512,1.118,0.291,26.544,apc
1000,1.9178016,4.29,0.3495,0.4814,0.0697,0.0506,1.105,0.278,25.621,apc
1000,2.0653248,4.62,0.3764,0.4996,0.0661,0.0498,1.088,0.264,24.691,apc
1000,2.2083776,4.94,0.4032,0.5148,0.0624,0.0489,1.068,0.249,23.75,apc
1000,2.3559007999999997,5.27,0.4301,0.527,0.0585,0.0478,1.044,0.233,22.79,apc
1000,2.503424,5.6,0.457,0.5358,0.0545,0.0465,1.017,0.217,21.807,apc
1000,2.6509471999999996,5.93,0.4839,0.5408,0.0504,0.0451,0.986,0.201,20.79,apc
1000,2.7984704,6.26,0.5108,0.5418,0.0462,0.0435,0.951,0.184,19.732,apc
1000,2.9459936,6.59,0.5377,0.5381,0.0419,0.0418,0.914,0.167,18.618,apc
1000,3.0935167999999997,6.92,0.5645,0.5291,0.0374,0.0399,0.873,0.149,17.434,apc
1000,3.24104,7.25,0.5914,0.5137,0.0329,0.0379,0.828,0.131,16.158,apc
1000,3.3885632,7.58,0.6183,0.4907,0.0283,0.0357,0.78,0.113,14.763,apc
1000,3.5360864,7.91,0.6452,0.4582,0.0237,0.0334,0.729,0.095,13.212,apc
1000,3.6836096,8.24,0.6721,0.4138,0.019,0.0309,0.675,0.076,11.452,apc
1000,3.8311328000000002,8.57,0.6989,0.3536,0.0143,0.0283,0.618,0.057,9.411,apc
1000,3.978656,8.9,0.7258,0.2722,0.0096,0.0255,0.558,0.038,6.975,apc
1000,4.1261792,9.23,0.7527,0.1607,0.0048,0.0227,0.495,0.019,3.972,apc
1000,4.2737024,9.56,0.7796,0.0046,0.0001,0.0197,0.43,0,0.111,apc
2000,0,0,0,0,0.0987,0.0421,7.362,1.574,21.801,apc
2000,0,0,0,0,0.0987,0.0421,7.457000000000001,1.5746698799999999,21.533008002199388,apc
2000,0.2950464,0.66,0.0271,0.0618,0.0975,0.0428,7.483,1.555,21.189,apc
2000,0.5945632000000001,1.33,0.0542,0.12,0.0962,0.0435,7.601,1.534,20.578,apc
2000,0.8896096,1.99,0.0813,0.1746,0.0947,0.0441,7.713,1.511,19.971,apc
2000,1.1891264000000001,2.66,0.1084,0.2259,0.0931,0.0447,7.816,1.485,19.371,apc
2000,1.4841727999999998,3.32,0.1356,0.2737,0.0913,0.0452,7.907,1.456,18.778,apc
2000,1.7836896,3.99,0.1627,0.3182,0.0894,0.0457,7.985,1.425,18.195,apc
2000,2.078736,4.65,0.1898,0.3595,0.0872,0.046,8.046,1.39,17.621,apc
2000,2.3782528000000003,5.32,0.2169,0.3978,0.0848,0.0463,8.087,1.353,17.058,apc
2000,2.6732992,5.98,0.244,0.433,0.0823,0.0464,8.106,1.312,16.505,apc
2000,2.972816,6.65,0.2711,0.4653,0.0795,0.0463,8.1,1.268,15.962,apc
2000,3.2678624,7.31,0.2982,0.4947,0.0765,0.0461,8.067,1.221,15.428,apc
2000,3.5673792,7.98,0.3253,0.5213,0.0734,0.0458,8.004,1.17,14.902,apc
2000,3.8624256000000003,8.64,0.3524,0.545,0.07,0.0453,7.911,1.116,14.382,apc
2000,4.1619424,9.31,0.3795,0.5659,0.0664,0.0445,7.785,1.059,13.866,apc
2000,4.4569888,9.97,0.4067,0.5838,0.0626,0.0436,7.628,0.999,13.352,apc
2000,4.7565056000000006,10.64,0.4338,0.5987,0.0587,0.0426,7.44,0.937,12.836,apc
2000,5.051552,11.3,0.4609,0.6103,0.0547,0.0413,7.221,0.872,12.316,apc
2000,5.3510688,11.97,0.488,0.6184,0.0505,0.0399,6.971,0.806,11.786,apc
2000,5.6461152000000006,12.63,0.5151,0.6225,0.0463,0.0383,6.691,0.738,11.241,apc
2000,5.945632,13.3,0.5422,0.6222,0.0419,0.0365,6.381,0.668,10.673,apc
2000,6.2406784,13.96,0.5693,0.6167,0.0374,0.0346,6.04,0.597,10.075,apc
2000,6.5401952,14.63,0.5964,0.6049,0.0329,0.0324,5.67,0.524,9.433,apc
2000,6.8352416,15.29,0.6235,0.5853,0.0283,0.0301,5.27,0.451,8.73,apc
2000,7.1347584,15.96,0.6507,0.5555,0.0236,0.0277,4.841,0.377,7.941,apc
2000,7.4298048,16.62,0.6778,0.5122,0.0189,0.0251,4.383,0.302,7.029,apc
2000,7.7293216,17.29,0.7049,0.4497,0.0142,0.0223,3.898,0.227,5.934,apc
2000,8.024367999999999,17.95,0.732,0.3587,0.0095,0.0194,3.387,0.151,4.557,apc
2000,8.3238848,18.62,0.7591,0.2219,0.0048,0.0163,2.851,0.076,2.719,apc
2000,8.6189312,19.28,0.7862,0.0037,0.0001,0.0131,2.292,0.001,0.044,apc
3000,0,0,0,0,0.099,0.0395,23.327,3.553,15.53,apc
3000,0,0,0,0,0.099,0.0395,23.1167,3.5541277800000004,15.677850732419643,apc
3000,0.4515104,1.01,0.0276,0.067,0.0978,0.0403,23.762,3.51,15.062,apc
3000,0.9074911999999999,2.03,0.0551,0.1298,0.0965,0.041,24.184,3.462,14.597,apc
3000,1.3590016,3.04,0.0827,0.1886,0.095,0.0417,24.586,3.408,14.137,apc
3000,1.8149823999999999,4.06,0.1103,0.2434,0.0934,0.0423,24.958,3.349,13.684,apc
3000,2.2664928,5.07,0.1379,0.2944,0.0915,0.0429,25.291,3.284,13.24,apc
3000,2.7224736,6.09,0.1654,0.3417,0.0895,0.0433,25.575,3.212,12.806,apc
3000,3.173984,7.1,0.193,0.3854,0.0873,0.0437,25.799,3.132,12.381,apc
3000,3.6254943999999996,8.11,0.2206,0.4257,0.0849,0.044,25.955,3.046,11.967,apc
3000,4.0814752,9.13,0.2482,0.4628,0.0823,0.0441,26.031,2.952,11.563,apc
3000,4.5329856,10.14,0.2757,0.4967,0.0794,0.0441,26.018,2.85,11.169,apc
3000,4.9889664,11.16,0.3033,0.5275,0.0764,0.0439,25.908,2.74,10.784,apc
3000,5.4404768,12.17,0.3309,0.5554,0.0731,0.0435,25.693,2.622,10.408,apc
3000,5.8964576,13.19,0.3584,0.5803,0.0696,0.043,25.366,2.497,10.039,apc
3000,6.347968,14.2,0.386,0.6023,0.0659,0.0422,24.926,2.365,9.675,apc
3000,6.803948800000001,15.22,0.4136,0.6214,0.0621,0.0413,24.374,2.227,9.315,apc
3000,7.2554592,16.23,0.4412,0.6373,0.0581,0.0402,23.709,2.083,8.958,apc
3000,7.706969599999999,17.24,0.4687,0.65,0.0539,0.0389,22.934,1.934,8.599,apc
3000,8.1629504,18.26,0.4963,0.6592,0.0496,0.0374,22.048,1.781,8.236,apc
3000,8.6144608,19.27,0.5239,0.6645,0.0453,0.0357,21.052,1.624,7.864,apc
3000,9.070441599999999,20.29,0.5515,0.6652,0.0408,0.0338,19.946,1.463,7.479,apc
3000,9.521952,21.3,0.579,0.6606,0.0362,0.0317,18.732,1.299,7.073,apc
3000,9.9779328,22.32,0.6066,0.6493,0.0316,0.0295,17.408,1.133,6.637,apc
3000,10.4294432,23.33,0.6342,0.6297,0.0269,0.0271,15.978,0.965,6.156,apc
3000,10.8809536,24.34,0.6617,0.5986,0.0221,0.0245,14.442,0.794,5.609,apc
3000,11.336934399999999,25.36,0.6893,0.5515,0.0174,0.0217,12.804,0.623,4.961,apc
3000,11.7884448,26.37,0.7169,0.4802,0.0126,0.0188,11.067,0.451,4.153,apc
3000,12.2444256,27.39,0.7445,0.3691,0.0078,0.0157,9.237,0.278,3.074,apc
3000,12.695936,28.4,0.772,0.1854,0.003,0.0124,7.321,0.107,1.489,apc
3000,13.1519168,29.42,0.7996,,,,,,,apc
4000,0,0,0,0,0.0993,0.0381,53.312,6.335,12.117,apc
4000,0,0,0,0,0.0993,0.0381,52.9447,6.334265279999999,12.199810374445745,apc
4000,0.603504,1.35,0.0276,0.0696,0.0981,0.0389,54.369,6.259,11.74,apc
4000,1.207008,2.7,0.0551,0.1347,0.0968,0.0396,55.399,6.175,11.366,apc
4000,1.8149823999999999,4.06,0.0827,0.1955,0.0953,0.0403,56.381,6.081,10.997,apc
4000,2.4184864,5.41,0.1102,0.2521,0.0937,0.041,57.294,5.976,10.636,apc
4000,3.0219904,6.76,0.1378,0.3047,0.0919,0.0416,58.116,5.86,10.283,apc
4000,3.6254943999999996,8.11,0.1653,0.3533,0.0899,0.0421,58.822,5.733,9.938,apc
