RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
2000,2.3290783999999998,5.21,0.1835,0.3069,0.1495,0.0894,32.585,4.291,13.428,apc
2000,2.7984704,6.26,0.2202,0.3563,0.1478,0.0914,33.306,4.242,12.989,apc
2000,3.263392,7.3,0.2569,0.4018,0.1458,0.0932,33.984,4.184,12.555,apc
2000,3.7283136,8.34,0.2936,0.4436,0.1434,0.0949,34.595,4.115,12.131,apc
2000,4.1932352,9.38,0.3303,0.482,0.1405,0.0963,35.11,4.034,11.716,apc
2000,4.6626272,10.43,0.3671,0.5172,0.1372,0.0974,35.497,3.938,11.313,apc
2000,5.1275488000000005,11.47,0.4038,0.5493,0.1333,0.098,35.719,3.826,10.923,apc
2000,5.5924704,12.51,0.4405,0.5785,0.1288,0.0981,35.747,3.697,10.546,apc
2000,6.0618624,13.56,0.4772,0.6051,0.1237,0.0975,35.559,3.55,10.181,apc
2000,6.526784,14.6,0.5139,0.629,0.118,0.0964,35.15,3.388,9.828,apc
2000,6.9917056,15.64,0.5506,0.6504,0.1119,0.0947,34.525,3.211,9.485,apc
2000,7.4566272,16.68,0.5873,0.6691,0.1053,0.0924,33.69,3.022,9.148,apc
2000,7.9260192,17.73,0.624,0.685,0.0983,0.0896,32.656,2.823,8.814,apc
2000,8.3909408,18.77,0.6607,0.6979,0.0911,0.0862,31.431,2.614,8.481,apc
2000,8.8558624,19.81,0.6974,0.7074,0.0835,0.0823,30.02,2.397,8.144,apc
2000,9.3252544,20.86,0.7341,0.713,0.0757,0.078,28.43,2.174,7.798,apc
2000,9.790175999999999,21.9,0.7708,0.714,0.0678,0.0731,26.663,1.945,7.437,apc
2000,10.255097600000001,22.94,0.8075,0.7094,0.0596,0.0678,24.726,1.71,7.053,apc
2000,10.7200192,23.98,0.8442,0.6974,0.0513,0.0621,22.621,1.471,6.633,apc
2000,11.1894112,25.03,0.8809,0.6757,0.0428,0.0558,20.353,1.229,6.158,apc
2000,11.6543328,26.07,0.9176,0.6398,0.0343,0.0492,17.928,0.984,5.598,apc
2000,12.119254399999999,27.11,0.9543,0.5823,0.0257,0.0421,15.354,0.738,4.899,apc
2000,12.584176,28.15,0.991,0.4884,0.0171,0.0347,12.643,0.491,3.957,apc
2000,13.053568,29.2,1.0278,0.3251,0.0085,0.0269,9.806,0.244,2.54,apc
2000,13.518489599999999,30.24,1.0645,-0.0012,0,0.0188,6.851,-0.001,-0.009,apc
3000,0,0,0,0,0.1551,0.0761,93.611,10.016,10.91,apc
3000,0,0,0,0,0.1551,0.0761,93.9582,10.017391439999999,10.87174558805332,apc
3000,0.7018528,1.57,0.0368,0.0729,0.1544,0.078,95.928,9.971,10.599,apc
3000,1.4037056,3.14,0.0737,0.1415,0.1536,0.08,98.367,9.918,10.282,apc
3000,2.1055584,4.71,0.1105,0.2056,0.1526,0.082,100.895,9.856,9.961,apc
3000,2.8074112,6.28,0.1473,0.2653,0.1514,0.0841,103.472,9.781,9.639,apc
3000,3.509264,7.85,0.1842,0.3206,0.1501,0.0862,106.045,9.691,9.319,apc
3000,4.2111168,9.42,0.221,0.3716,0.1484,0.0882,108.551,9.583,9.002,apc
3000,4.9129696,10.99,0.2578,0.4186,0.1464,0.0902,110.918,9.454,8.692,apc
3000,5.6148224,12.56,0.2946,0.4617,0.144,0.0919,113.061,9.3,8.388,apc
3000,6.316675200000001,14.13,0.3315,0.5012,0.1412,0.0934,114.881,9.117,8.093,apc
3000,7.014057599999999,15.69,0.3683,0.5372,0.1378,0.0945,116.266,8.902,7.807,apc
3000,7.7159104,17.26,0.4051,0.5701,0.1339,0.0952,117.094,8.649,7.532,apc
3000,8.4177632,18.83,0.442,0.6,0.1294,0.0953,117.254,8.356,7.267,apc
3000,9.119615999999999,20.4,0.4788,0.6273,0.1243,0.0948,116.678,8.025,7.013,apc
3000,9.8214688,21.97,0.5156,0.652,0.1186,0.0938,115.345,7.657,6.769,apc
3000,10.5233216,23.54,0.5525,0.6742,0.1124,0.0921,113.267,7.256,6.533,apc
3000,11.2251744,25.11,0.5893,0.6939,0.1057,0.0898,110.468,6.828,6.303,apc
3000,11.9270272,26.68,0.6261,0.7109,0.0987,0.087,106.979,6.376,6.078,apc
3000,12.62888,28.25,0.6629,0.7251,0.0914,0.0836,102.823,5.903,5.855,apc
3000,13.3307328,29.82,0.6998,0.7362,0.0838,0.0797,98.023,5.413,5.631,apc
3000,14.0325856,31.39,0.7366,0.7437,0.076,0.0753,92.595,4.907,5.404,apc
3000,14.7344384,32.96,0.7734,0.7471,0.0679,0.0703,86.554,4.389,5.17,apc
3000,15.4362912,34.53,0.8103,0.7453,0.0597,0.065,79.911,3.858,4.923,apc
3000,16.138144,36.1,0.8471,0.7368,0.0514,0.0591,72.682,3.319,4.656,apc
3000,16.8399968,37.67,0.8839,0.7192,0.0429,0.0527,64.883,2.771,4.355,apc
3000,17.5418496,39.24,0.9208,0.6883,0.0343,0.046,56.535,2.218,4.001,apc
3000,18.2437024,40.81,0.9576,0.6361,0.0257,0.0387,47.666,1.662,3.556,apc
3000,18.9455552,42.38,0.9944,0.5465,0.0171,0.0311,38.316,1.105,2.942,apc
3000,19.647408000000002,43.95,1.0313,0.3791,0.0085,0.0232,28.528,0.551,1.968,apc
3000,20.344790399999997,45.51,1.0681,-0.0011,0,0.0149,18.321,-0.001,-0.006,apc
4000,0,0,0,0,0.1554,0.0742,216.513,17.846,8.405,apc
4000,0,0,0,0,0.1554,0.0742,216.253,17.84625864,8.415198529595166,apc
4000,0.9387840000000001,2.1,0.0369,0.075,0.1548,0.0761,222.072,17.77,8.16,apc
4000,1.8730976000000001,4.19,0.0738,0.1454,0.154,0.0782,227.936,17.68,7.909,apc
4000,2.8118816,6.29,0.1107,0.2111,0.153,0.0802,234.026,17.572,7.657,apc
4000,3.7506656,8.39,0.1476,0.2722,0.1519,0.0824,240.243,17.443,7.404,apc
4000,4.6849792,10.48,0.1845,0.3287,0.1506,0.0845,246.465,17.287,7.152,apc
4000,5.6237632,12.58,0.2214,0.3808,0.1489,0.0866,252.541,17.099,6.904,apc
4000,6.5625472,14.68,0.2583,0.4286,0.147,0.0886,258.295,16.873,6.661,apc
4000,7.496860799999999,16.77,0.2952,0.4724,0.1446,0.0904,263.523,16.602,6.424,apc
4000,8.4356448,18.87,0.3321,0.5124,0.1418,0.0919,267.987,16.279,6.194,apc
4000,9.374428799999999,20.97,0.369,0.549,0.1385,0.0931,271.415,15.897,5.973,apc
4000,10.3087424,23.06,0.4059,0.5823,0.1345,0.0938,273.512,15.448,5.759,apc
4000,11.2475264,25.16,0.4428,0.6127,0.13,0.094,274.012,14.928,5.555,apc
4000,12.1863104,27.26,0.4797,0.6404,0.1249,0.0935,272.746,14.336,5.36,apc
4000,13.120624000000001,29.35,0.5166,0.6656,0.1191,0.0925,269.659,13.679,5.173,apc
4000,14.059408,31.45,0.5535,0.6884,0.1129,0.0908,264.777,12.964,4.993,apc
4000,14.998191999999998,33.55,0.5904,0.7086,0.1062,0.0885,258.158,12.199,4.819,apc
4000,15.9325056,35.64,0.6273,0.7264,0.0992,0.0857,249.868,11.391,4.649,apc
4000,16.8712896,37.74,0.6642,0.7415,0.0919,0.0823,239.968,10.547,4.482,apc
4000,17.810073600000003,39.84,0.7011,0.7536,0.0842,0.0784,228.506,9.67,4.315,apc
4000,18.7443872,41.93,0.738,0.7625,0.0763,0.0739,215.52,8.766,4.148,apc
4000,19.6831712,44.03,0.7749,0.7674,0.0683,0.0689,201.045,7.839,3.976,apc
4000,20.6174848,46.12,0.8118,0.7676,0.06,0.0635,185.112,6.891,3.796,apc
4000,21.556268799999998,48.22,0.8487,0.7617,0.0516,0.0575,167.753,5.927,3.603,apc
4000,22.4950528,50.32,0.8856,0.7472,0.0431,0.0511,149.009,4.95,3.387,apc
4000,23.4293664,52.41,0.9225,0.7201,0.0345,0.0442,128.931,3.962,3.134,apc
4000,24.368150399999998,54.51,0.9594,0.6725,0.0259,0.0369,107.592,2.969,2.814,apc
4000,25.3069344,56.61,0.9963,0.5876,0.0172,0.0292,85.081,1.975,2.368,apc
4000,26.241248000000002,58.7,1.0332,0.4206,0.0086,0.0211,61.513,0.986,1.634,apc
4000,27.180031999999997,60.8,1.0701,0.001,0,0.0127,36.904,0.001,0.004,apc
5000,0,0,0,0,0.1558,0.0731,416.623,27.947,6.84,apc
5000,0,0,0,0,0.1558,0.0731,416.84630000000004,27.94816626,6.8368600748824475,apc
5000,1.1757152,2.63,0.037,0.0764,0.1551,0.0751,427.603,27.834,6.638,apc
5000,2.34696,5.25,0.074,0.1481,0.1544,0.0771,439.206,27.699,6.431,apc
5000,3.5226752,7.88,0.1109,0.2149,0.1535,0.0792,451.28,27.538,6.223,apc
5000,4.69392,10.5,0.1479,0.2769,0.1524,0.0814,463.633,27.343,6.014,apc
5000,5.8696352,13.13,0.1849,0.3342,0.1511,0.0836,476.02,27.106,5.807,apc
5000,7.0453504,15.76,0.2219,0.387,0.1495,0.0857,488.145,26.818,5.602,apc
5000,8.216595199999999,18.38,0.2588,0.4354,0.1475,0.0877,499.654,26.471,5.402,apc
5000,9.392310400000001,21.01,0.2958,0.4796,0.1452,0.0896,510.14,26.053,5.208,apc
5000,10.5680256,23.64,0.3328,0.5201,0.1424,0.0911,519.13,25.553,5.019,apc
5000,11.7392704,26.26,0.3698,0.557,0.1391,0.0924,526.079,24.959,4.838,apc
5000,12.9149856,28.89,0.4067,0.5906,0.1352,0.0931,530.398,24.258,4.664,apc
5000,14.0862304,31.51,0.4437,0.6213,0.1307,0.0933,531.556,23.444,4.497,apc
5000,15.2619456,34.14,0.4807,0.6494,0.1255,0.0929,529.211,22.517,4.339,apc
5000,16.4376608,36.77,0.5177,0.6749,0.1198,0.0919,523.253,21.486,4.187,apc
5000,17.6089056,39.39,0.5546,0.698,0.1135,0.0902,513.725,20.363,4.042,apc
5000,18.784620800000003,42.02,0.5916,0.7187,0.1068,0.0879,500.743,19.16,3.902,apc
5000,19.9558656,44.64,0.6286,0.737,0.0997,0.085,484.435,17.89,3.766,apc
5000,21.131580800000002,47.27,0.6656,0.7527,0.0923,0.0816,464.918,16.561,3.632,apc
5000,22.307295999999997,49.9,0.7025,0.7657,0.0846,0.0776,442.287,15.182,3.5,apc
5000,23.4785408,52.52,0.7395,0.7754,0.0767,0.0731,416.621,13.759,3.368,apc
5000,24.654256,55.15,0.7765,0.7816,0.0686,0.0681,387.983,12.3,3.233,apc
5000,25.8299712,57.78,0.8135,0.7832,0.0603,0.0626,356.435,10.809,3.092,apc
5000,27.001216,60.4,0.8504,0.7791,0.0518,0.0565,322.044,9.292,2.942,apc
5000,28.1769312,63.03,0.8874,0.7668,0.0432,0.05,284.89,7.754,2.775,apc
5000,29.348176000000002,65.65,0.9244,0.7425,0.0346,0.043,245.078,6.2,2.58,apc
5000,30.5238912,68.28,0.9614,0.6983,0.0259,0.0356,202.749,4.638,2.333,apc
5000,31.699606399999997,70.91,0.9984,0.6166,0.0171,0.0278,158.091,3.075,1.984,apc
5000,32.8708512,73.53,1.0353,0.4486,0.0085,0.0195,111.33,1.519,1.392,apc
5000,34.046566399999996,76.16,1.0723,-0.0165,-0.0002,0.011,62.421,-0.03,-0.05,apc
6000,0,0,0,0,0.1561,0.0725,713.437,40.339,5.766,apc
6000,0,0,0,0,0.1561,0.0725,713.6349,40.34090718,5.7643309061375385,apc
6000,1.4081759999999999,3.15,0.037,0.0773,0.1556,0.0744,732.577,40.185,5.594,apc
6000,2.8163519999999997,6.3,0.074,0.1497,0.1548,0.0765,752.848,40.003,5.418,apc
6000,4.2289984,9.46,0.1109,0.2173,0.154,0.0786,773.989,39.782,5.241,apc
6000,5.637174399999999,12.61,0.1479,0.2799,0.153,0.0808,795.668,39.514,5.064,apc
6000,7.0453504,15.76,0.1849,0.3377,0.1517,0.0831,817.462,39.186,4.888,apc
6000,8.4535264,18.91,0.2219,0.3909,0.1501,0.0852,838.848,38.785,4.715,apc
6000,9.861702399999999,22.06,0.2589,0.4396,0.1482,0.0873,859.211,38.298,4.545,apc
6000,11.2698784,25.21,0.2959,0.4842,0.146,0.0892,877.83,37.708,4.38,apc
6000,12.6825248,28.37,0.3328,0.5249,0.1432,0.0908,893.872,37,4.221,apc
6000,14.0907008,31.52,0.3698,0.562,0.14,0.0921,906.383,36.155,4.068,apc
6000,15.4988768,34.67,0.4068,0.5959,0.1361,0.0929,914.322,35.154,3.921,apc
6000,16.9070528,37.82,0.4438,0.6268,0.1316,0.0931,916.748,33.987,3.78,apc
6000,18.3152288,40.97,0.4808,0.6551,0.1264,0.0928,913.046,32.655,3.647,apc
6000,19.7278752,44.13,0.5177,0.6809,0.1207,0.0917,903.004,31.17,3.52,apc
6000,21.1360512,47.28,0.5547,0.7044,0.1144,0.0901,886.692,29.55,3.398,apc
6000,22.544227199999998,50.43,0.5917,0.7255,0.1077,0.0878,864.307,27.813,3.281,apc
6000,23.9524032,53.58,0.6287,0.7442,0.1006,0.0849,836.073,25.976,3.168,apc
6000,25.360579199999997,56.73,0.6657,0.7605,0.0931,0.0815,802.195,24.054,3.058,apc
6000,26.7732256,59.89,0.7027,0.7741,0.0854,0.0775,762.843,22.058,2.949,apc
6000,28.1814016,63.04,0.7396,0.7847,0.0774,0.073,718.153,19.999,2.84,apc
6000,29.5895776,66.19,0.7766,0.7919,0.0692,0.0679,668.239,17.885,2.729,apc
6000,30.9977536,69.34,0.8136,0.7949,0.0609,0.0623,613.209,15.725,2.615,apc
6000,32.4059296,72.49,0.8506,0.7925,0.0524,0.0562,553.178,13.527,2.494,apc
6000,33.8141056,75.64,0.8876,0.7824,0.0437,0.0496,488.287,11.298,2.359,apc
6000,35.226752,78.8,0.9245,0.761,0.035,0.0425,418.72,9.046,2.203,apc
6000,36.634928,81.95,0.9615,0.7207,0.0263,0.035,344.725,6.782,2.006,apc
6000,38.043104,85.1,0.9985,0.6443,0.0175,0.0271,266.629,4.516,1.727,apc
6000,39.45128,88.25,1.0355,0.4823,0.0087,0.0188,184.83,2.26,1.247,apc
6000,40.859456,91.4,1.0725,0.005,0,0.0101,99.248,0.012,0.012,apc
7000,0,0,0,0,0.1565,0.0721,1127.234,55.045,4.98,apc
7000,0,0,0,0,0.1565,0.0721,1127.4984000000002,55.0467225,4.978458098436939,apc
7000,1.6451072,3.68,0.037,0.078,0.156,0.0741,1157.932,54.851,4.83,apc
7000,3.2902144,7.36,0.0741,0.151,0.1553,0.0762,1190.525,54.619,4.678,apc
7000,4.939792000000001,11.05,0.1111,0.2191,0.1545,0.0784,1224.606,54.337,4.525,apc
7000,6.5848992,14.73,0.1481,0.2822,0.1535,0.0806,1259.649,53.991,4.371,apc
7000,8.2300064,18.41,0.1852,0.3404,0.1523,0.0829,1294.975,53.565,4.218,apc
7000,9.8751136,22.09,0.2222,0.3939,0.1508,0.0851,1329.737,53.04,4.067,apc
7000,11.520220799999999,25.77,0.2592,0.443,0.149,0.0872,1362.932,52.397,3.92,apc
7000,13.1697984,29.46,0.2962,0.4878,0.1468,0.0891,1393.388,51.614,3.777,apc
7000,14.8149056,33.14,0.3333,0.5287,0.1441,0.0908,1419.745,50.667,3.639,apc
7000,16.4600128,36.82,0.3703,0.566,0.1409,0.0922,1440.444,49.53,3.506,apc
7000,18.10512,40.5,0.4073,0.6,0.137,0.093,1453.793,48.177,3.379,apc
7000,19.7502272,44.18,0.4444,0.6311,0.1325,0.0933,1458.244,46.594,3.258,apc
7000,21.3998048,47.87,0.4814,0.6596,0.1274,0.0929,1452.784,44.781,3.143,apc
7000,23.044912,51.55,0.5184,0.6856,0.1216,0.0919,1437.052,42.754,3.034,apc
7000,24.6900192,55.23,0.5555,0.7093,0.1153,0.0903,1411.148,40.539,2.929,apc
7000,26.335126399999996,58.91,0.5925,0.7307,0.1085,0.088,1375.392,38.161,2.829,apc
7000,27.980233600000002,62.59,0.6295,0.7498,0.1014,0.0851,1330.15,35.643,2.732,apc
7000,29.6298112,66.28,0.6665,0.7665,0.0939,0.0816,1275.76,33.007,2.638,apc
7000,31.274918399999997,69.96,0.7036,0.7807,0.0861,0.0776,1212.497,30.268,2.546,apc
7000,32.9200256,73.64,0.7406,0.792,0.078,0.073,1140.586,27.442,2.453,apc
7000,34.56513279999999,77.32,0.7776,0.8,0.0698,0.0678,1060.215,24.539,2.36,apc
7000,36.21024,81,0.8147,0.804,0.0614,0.0622,971.559,21.572,2.264,apc
7000,37.8598176,84.69,0.8517,0.8028,0.0528,0.056,874.803,18.552,2.163,apc
7000,39.504924800000005,88.37,0.8887,0.7944,0.044,0.0493,770.179,15.488,2.051,apc
7000,41.150031999999996,92.05,0.9258,0.7751,0.0352,0.0421,657.983,12.394,1.921,apc
7000,42.7951392,95.73,0.9628,0.7374,0.0264,0.0345,538.62,9.281,1.757,apc
7000,44.4402464,99.41,0.9998,0.6641,0.0175,0.0264,412.624,6.165,1.524,apc
7000,46.089824,103.1,1.0368,0.5031,0.0087,0.018,280.64,3.064,1.113,apc
7000,47.7349312,106.78,1.0739,-0.0104,-0.0001,0.0091,142.333,-0.031,-0.022,apc
8000,0,0,0,0,0.157,0.072,1679.331,72.092,4.378,apc
8000,0,0,0,0,0.157,0.072,1679.3164,72.09674976,4.3778661741935325,apc
8000,1.8820384,4.21,0.0371,0.0784,0.1565,0.074,1725.584,71.86,4.247,apc
8000,3.7640768,8.42,0.0741,0.1519,0.1559,0.0761,1774.837,71.582,4.113,apc
8000,5.6461152000000006,12.63,0.1112,0.2203,0.1551,0.0783,1826.502,71.241,3.977,apc
8000,7.532624,16.85,0.1482,0.2837,0.1542,0.0806,1879.798,70.82,3.842,apc
8000,9.4146624,21.06,0.1853,0.3422,0.1531,0.0829,1933.704,70.296,3.707,apc
8000,11.2967008,25.27,0.2224,0.396,0.1516,0.0852,1986.932,69.645,3.574,apc
8000,13.1787392,29.48,0.2594,0.4452,0.1499,0.0873,2037.943,68.838,3.444,apc
8000,15.060777599999998,33.69,0.2965,0.4901,0.1477,0.0894,2084.931,67.847,3.318,apc
8000,16.942816,37.9,0.3336,0.5312,0.1451,0.0911,2125.81,66.64,3.197,apc
8000,18.8293248,42.12,0.3706,0.5686,0.1419,0.0925,2158.178,65.179,3.08,apc
8000,20.711363199999997,46.33,0.4077,0.6028,0.1381,0.0934,2179.434,63.433,2.968,apc
8000,22.5934016,50.54,0.4447,0.634,0.1336,0.0937,2187.184,61.377,2.862,apc
8000,24.47544,54.75,0.4818,0.6626,0.1285,0.0934,2179.835,59.013,2.761,apc
8000,26.3574784,58.96,0.5189,0.6888,0.1227,0.0924,2156.802,56.363,2.665,apc
8000,28.2395168,63.17,0.5559,0.7127,0.1164,0.0908,2118.22,53.459,2.574,apc
8000,30.1260256,67.39,0.593,0.7344,0.1096,0.0885,2064.577,50.336,2.486,apc
8000,32.008064,71.6,0.6301,0.7539,0.1024,0.0856,1996.443,47.026,2.402,apc
8000,33.8901024,75.81,0.6671,0.7711,0.0948,0.0821,1914.34,43.555,2.32,apc
8000,35.772140799999995,80.02,0.7042,0.7857,0.087,0.078,1818.708,39.947,2.24,apc
8000,37.6541792,84.23,0.7412,0.7977,0.0789,0.0733,1709.892,36.221,2.16,apc
8000,39.5362176,88.44,0.7783,0.8064,0.0705,0.0681,1588.186,32.393,2.08,apc
8000,41.422726399999995,92.66,0.8154,0.8114,0.062,0.0623,1453.856,28.479,1.997,apc
8000,43.3047648,96.87,0.8524,0.8113,0.0533,0.056,1307.193,24.492,1.911,apc
8000,45.1868032,101.08,0.8895,0.8044,0.0445,0.0492,1148.542,20.447,1.815,apc
8000,47.0688416,105.29,0.9266,0.787,0.0356,0.0419,978.358,16.359,1.705,apc
8000,48.95088,109.5,0.9636,0.7519,0.0267,0.0342,797.257,12.247,1.566,apc
8000,50.8329184,113.71,1.0007,0.6819,0.0177,0.026,606.051,8.129,1.368,apc
8000,52.7149568,117.92,1.0377,0.5235,0.0088,0.0174,405.731,4.029,1.013,apc
8000,54.6014656,122.14,1.0748,-0.0187,-0.0001,0.0084,195.52,-0.067,-0.035,apc
9000,0,0,0,0,0.1574,0.072,2392.36,91.507,3.9,apc
9000,0,0,0,0,0.1574,0.072,2392.2056000000002,91.51323006,3.900899002751315,apc
9000,2.1189696000000002,4.74,0.0371,0.0787,0.157,0.074,2458.803,91.243,3.784,apc
9000,4.2379392000000005,9.48,0.0742,0.1524,0.1564,0.0762,2529.801,90.927,3.665,apc
9000,6.3613792,14.23,0.1113,0.2211,0.1558,0.0784,2604.555,90.537,3.545,apc
9000,8.4803488,18.97,0.1484,0.2847,0.1549,0.0807,2681.979,90.049,3.424,apc
9000,10.5993184,23.71,0.1855,0.3434,0.1539,0.0831,2760.608,89.435,3.304,apc
9000,12.718288,28.45,0.2225,0.3973,0.1525,0.0854,2838.574,88.662,3.185,apc
9000,14.8372576,33.19,0.2596,0.4466,0.1509,0.0877,2913.618,87.694,3.069,apc
9000,16.9562272,37.93,0.2967,0.4917,0.1488,0.0898,2983.082,86.49,2.957,apc
9000,19.0796672,42.68,0.3338,0.5328,0.1462,0.0916,3043.878,85.009,2.848,apc
9000,21.1986368,47.42,0.3709,0.5703,0.1431,0.0931,3092.466,83.202,2.744,apc
9000,23.3176064,52.16,0.408,0.6046,0.1394,0.0941,3125.007,81.025,2.644,apc
9000,25.436576,56.9,0.4451,0.6359,0.135,0.0945,3137.941,78.446,2.549,apc
9000,27.5555456,61.64,0.4822,0.6646,0.1298,0.0942,3128.865,75.465,2.459,apc
9000,29.6745152,66.38,0.5193,0.691,0.1241,0.0932,3096.863,72.11,2.374,apc
9000,31.797955199999997,71.13,0.5564,0.7151,0.1177,0.0916,3042.106,68.421,2.293,apc
9000,33.916924800000004,75.87,0.5935,0.7371,0.1109,0.0893,2965.302,64.446,2.216,apc
9000,36.0358944,80.61,0.6305,0.7569,0.1036,0.0863,2867.306,60.224,2.142,apc
9000,38.154863999999996,85.35,0.6676,0.7744,0.096,0.0828,2748.918,55.793,2.07,apc
9000,40.2738336,90.09,0.7047,0.7896,0.0881,0.0786,2610.789,51.182,1.999,apc
9000,42.3972736,94.84,0.7418,0.8021,0.0799,0.0739,2453.452,46.417,1.929,apc
9000,44.5162432,99.58,0.7789,0.8115,0.0714,0.0686,2277.34,41.518,1.859,apc
9000,46.6352128,104.32,0.816,0.8173,0.0628,0.0627,2082.853,36.505,1.787,apc
9000,48.7541824,109.06,0.8531,0.8184,0.054,0.0563,1870.411,31.397,1.712,apc
9000,50.873152,113.8,0.8902,0.8128,0.0451,0.0494,1640.519,26.212,1.629,apc
9000,52.992121600000004,118.54,0.9273,0.7973,0.0361,0.042,1393.839,20.97,1.534,apc
9000,55.1155616,123.29,0.9644,0.7646,0.027,0.0341,1131.262,15.693,1.415,apc
9000,57.2345312,128.03,1.0015,0.6976,0.0179,0.0257,853.976,10.409,1.243,apc
9000,59.353500800000006,132.77,1.0386,0.542,0.0089,0.017,563.424,5.145,0.931,apc
9000,61.47247039999999,137.51,1.0756,-0.0293,-0.0002,0.0078,258.037,-0.123,-0.049,apc
10000,0,0,0,0,0.1579,0.0722,3290.929,113.315,3.511,apc
10000,0,0,0,0,0.1579,0.0722,3290.7741000000005,113.32285272,3.511549158585328,apc
10000,2.3603712,5.28,0.0371,0.0788,0.1575,0.0742,3382.799,113.031,3.407,apc
10000,4.716272,10.55,0.0743,0.1527,0.157,0.0764,3481.375,112.688,3.301,apc
10000,7.0766432,15.83,0.1114,0.2215,0.1564,0.0787,3585.633,112.264,3.193,apc
10000,9.432544,21.1,0.1485,0.2853,0.1557,0.0811,3694.146,111.726,3.084,apc
10000,11.7929152,26.38,0.1857,0.3441,0.1547,0.0835,3804.902,111.039,2.976,apc
10000,14.148815999999998,31.65,0.2228,0.3981,0.1535,0.0859,3915.307,110.161,2.869,apc
10000,16.5091872,36.93,0.26,0.4475,0.152,0.0883,4022.153,109.043,2.765,apc
10000,18.865088,42.2,0.2971,0.4927,0.15,0.0904,4121.621,107.634,2.663,apc
10000,21.2254592,47.48,0.3342,0.5338,0.1475,0.0924,4209.277,105.876,2.565,apc
