RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.0985,0.0434,1.979,0.707,36.403,apc
1000,0,0,0,0,0.0985,0.0434,2.2371000000000003,0.70726698,32.23868429707818,apc
1000,0.178816,0.4,0.0279,0.0617,0.0974,0.0441,2.008,0.699,35.487,apc
1000,0.3531616,0.79,0.0558,0.1201,0.0962,0.0447,2.037,0.691,34.56,apc
1000,0.5319775999999999,1.19,0.0837,0.1753,0.0949,0.0453,2.066,0.681,33.629,apc
1000,0.7107936,1.59,0.1116,0.2272,0.0935,0.0459,2.093,0.671,32.697,apc
1000,0.8851392,1.98,0.1395,0.276,0.0919,0.0465,2.118,0.66,31.767,apc
1000,1.0639551999999999,2.38,0.1674,0.3215,0.0902,0.047,2.14,0.647,30.844,apc
1000,1.2383008,2.77,0.1953,0.364,0.0883,0.0474,2.159,0.634,29.93,apc
1000,1.4171167999999998,3.17,0.2232,0.4035,0.0862,0.0477,2.173,0.619,29.027,apc
1000,1.5959328,3.57,0.2511,0.44,0.0839,0.0479,2.182,0.602,28.136,apc
1000,1.7702784,3.96,0.279,0.4736,0.0814,0.048,2.186,0.584,27.259,apc
1000,1.9490944000000001,4.36,0.3069,0.5044,0.0787,0.0479,2.182,0.565,26.394,apc
1000,2.1279103999999998,4.76,0.3348,0.5325,0.0758,0.0476,2.171,0.544,25.541,apc
1000,2.3022560000000003,5.15,0.3627,0.5578,0.0726,0.0472,2.151,0.521,24.696,apc
1000,2.4810719999999997,5.55,0.3906,0.5803,0.0692,0.0466,2.122,0.497,23.856,apc
1000,2.6554176000000003,5.94,0.4185,0.5998,0.0655,0.0457,2.084,0.47,23.015,apc
1000,2.8342335999999997,6.34,0.4464,0.6163,0.0617,0.0447,2.036,0.443,22.168,apc
1000,3.0130496,6.74,0.4743,0.6293,0.0576,0.0434,1.977,0.413,21.305,apc
1000,3.1873952,7.13,0.5022,0.6384,0.0533,0.0419,1.909,0.382,20.415,apc
1000,3.3662112,7.53,0.5301,0.6432,0.0488,0.0402,1.831,0.35,19.485,apc
1000,3.5450272,7.93,0.558,0.6429,0.0441,0.0383,1.745,0.317,18.5,apc
1000,3.7193728,8.32,0.5859,0.6364,0.0393,0.0362,1.651,0.282,17.442,apc
1000,3.8981888000000002,8.72,0.6138,0.6225,0.0345,0.034,1.549,0.247,16.285,apc
1000,4.077004799999999,9.12,0.6417,0.5993,0.0295,0.0316,1.441,0.212,14.998,apc
1000,4.2513504,9.51,0.6696,0.5645,0.0245,0.0291,1.326,0.176,13.537,apc
1000,4.4301664,9.91,0.6975,0.5142,0.0195,0.0265,1.206,0.14,11.839,apc
1000,4.604512000000001,10.3,0.7254,0.4433,0.0145,0.0237,1.081,0.104,9.813,apc
1000,4.783328,10.7,0.7533,0.3433,0.0095,0.0209,0.952,0.068,7.318,apc
1000,4.9621439999999994,11.1,0.7812,0.2005,0.0046,0.018,0.82,0.033,4.121,apc
1000,5.1364896,11.49,0.8091,-0.0093,-0.0002,0.015,0.685,-0.001,-0.185,apc
2000,0,0,0,0,0.0988,0.0399,14.53,2.836,19.904,apc
2000,0,0,0,0,0.0988,0.0399,14.1683,2.83796436,20.425303457334543,apc
2000,0.357632,0.8,0.028,0.0676,0.0977,0.0405,14.78,2.806,19.357,apc
2000,0.7107936,1.59,0.056,0.1313,0.0966,0.0412,15.031,2.772,18.807,apc
2000,1.0684256,2.39,0.0841,0.1912,0.0953,0.0419,15.277,2.735,18.257,apc
2000,1.4215872,3.18,0.1121,0.2472,0.0939,0.0426,15.514,2.694,17.709,apc
2000,1.7792192,3.98,0.1401,0.2996,0.0923,0.0432,15.736,2.649,17.168,apc
2000,2.1368512,4.78,0.1681,0.3483,0.0906,0.0437,15.937,2.599,16.633,apc
2000,2.4900128,5.57,0.1962,0.3935,0.0887,0.0442,16.11,2.545,16.108,apc
2000,2.8476448,6.37,0.2242,0.4354,0.0866,0.0446,16.248,2.485,15.593,apc
2000,3.2052768,7.17,0.2522,0.474,0.0843,0.0448,16.345,2.419,15.089,apc
2000,3.5584384,7.96,0.2802,0.5095,0.0818,0.045,16.393,2.347,14.598,apc
2000,3.9160703999999997,8.76,0.3083,0.542,0.079,0.0449,16.385,2.268,14.118,apc
2000,4.269232000000001,9.55,0.3363,0.5717,0.0761,0.0447,16.313,2.183,13.649,apc
2000,4.626863999999999,10.35,0.3643,0.5985,0.0729,0.0444,16.17,2.092,13.19,apc
2000,4.984496,11.15,0.3923,0.6225,0.0694,0.0438,15.953,1.993,12.74,apc
2000,5.3376576,11.94,0.4204,0.6437,0.0658,0.0429,15.655,1.888,12.295,apc
2000,5.6952896,12.74,0.4484,0.6619,0.0618,0.0419,15.274,1.775,11.853,apc
2000,6.0484512,13.53,0.4764,0.6769,0.0577,0.0406,14.807,1.657,11.409,apc
2000,6.4060832,14.33,0.5044,0.6885,0.0534,0.0391,14.254,1.532,10.958,apc
2000,6.7637152,15.13,0.5325,0.696,0.0488,0.0374,13.621,1.402,10.495,apc
2000,7.1168768,15.92,0.5605,0.6988,0.0442,0.0354,12.914,1.268,10.011,apc
2000,7.4745088,16.72,0.5885,0.6961,0.0394,0.0333,12.136,1.13,9.497,apc
2000,7.8321407999999995,17.52,0.6165,0.6865,0.0345,0.031,11.293,0.99,8.94,apc
2000,8.1853024,18.31,0.6446,0.6681,0.0295,0.0285,10.39,0.848,8.323,apc
2000,8.5429344,19.11,0.6726,0.6383,0.0246,0.0259,9.431,0.705,7.62,apc
2000,8.896096,19.9,0.7006,0.5928,0.0195,0.0231,8.421,0.561,6.793,apc
2000,9.253727999999999,20.7,0.7286,0.5247,0.0146,0.0202,7.367,0.418,5.782,apc
2000,9.61136,21.5,0.7567,0.4223,0.0096,0.0172,6.277,0.276,4.481,apc
2000,9.9645216,22.29,0.7847,0.2635,0.0048,0.0142,5.159,0.136,2.696,apc
2000,10.3221536,23.09,0.8127,0.0013,0,0.011,4.022,0,0.013,apc
3000,0,0,0,0,0.0991,0.0383,47.165,6.398,13.833,apc
3000,0,0,0,0,0.0991,0.0383,46.9791,6.3965403599999995,13.884165324707524,apc
3000,0.5364479999999999,1.2,0.0281,0.0705,0.098,0.039,48.042,6.331,13.437,apc
3000,1.0728959999999998,2.4,0.0562,0.1369,0.0969,0.0398,48.92,6.256,13.039,apc
3000,1.6048736,3.59,0.0843,0.1991,0.0956,0.0405,49.784,6.173,12.643,apc
3000,2.1413216,4.79,0.1124,0.2573,0.0942,0.0411,50.618,6.081,12.25,apc
3000,2.6777696,5.99,0.1405,0.3114,0.0926,0.0418,51.402,5.979,11.862,apc
3000,3.2142176,7.19,0.1686,0.3616,0.0908,0.0424,52.116,5.868,11.481,apc
3000,3.7461952000000003,8.38,0.1967,0.4082,0.0889,0.0429,52.737,5.744,11.107,apc
3000,4.2826432,9.58,0.2248,0.4512,0.0868,0.0433,53.241,5.609,10.742,apc
3000,4.8190912,10.78,0.2529,0.4908,0.0845,0.0436,53.602,5.46,10.387,apc
3000,5.3555392,11.98,0.281,0.5272,0.082,0.0437,53.795,5.297,10.041,apc
3000,5.8875168,13.17,0.3091,0.5605,0.0793,0.0437,53.795,5.12,9.706,apc
3000,6.423964799999999,14.37,0.3372,0.5909,0.0763,0.0435,53.576,4.928,9.379,apc
3000,6.9604128,15.57,0.3653,0.6185,0.0731,0.0432,53.117,4.72,9.062,apc
3000,7.496860799999999,16.77,0.3934,0.6433,0.0696,0.0426,52.396,4.497,8.752,apc
3000,8.0288384,17.96,0.4215,0.6653,0.0659,0.0418,51.397,4.258,8.448,apc
3000,8.5652864,19.16,0.4496,0.6844,0.062,0.0407,50.109,4.004,8.148,apc
3000,9.1017344,20.36,0.4777,0.7005,0.0578,0.0394,48.522,3.735,7.849,apc
3000,9.6381824,21.56,0.5058,0.7133,0.0535,0.0379,46.638,3.452,7.548,apc
3000,10.17016,22.75,0.5339,0.7223,0.0489,0.0361,44.472,3.158,7.242,apc
3000,10.706608,23.95,0.562,0.727,0.0442,0.0342,42.043,2.855,6.924,apc
3000,11.243056,25.15,0.5901,0.7264,0.0394,0.032,39.368,2.544,6.589,apc
3000,11.779504000000001,26.35,0.6183,0.7194,0.0345,0.0296,36.463,2.227,6.228,apc
3000,12.311481599999999,27.54,0.6464,0.704,0.0295,0.0271,33.342,1.906,5.83,apc
3000,12.847929599999999,28.74,0.6745,0.6775,0.0245,0.0244,30.022,1.583,5.377,apc
