RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
2000,2.0966176,4.69,0.1771,0.3128,0.1153,0.0653,16.857,2.512,15.198,apc
2000,2.5168352,5.63,0.2125,0.3627,0.1138,0.0666,17.206,2.478,14.686,apc
2000,2.9370528,6.57,0.2479,0.4087,0.1119,0.0679,17.53,2.438,14.184,apc
2000,3.3572704,7.51,0.2833,0.4509,0.1099,0.069,17.819,2.393,13.694,apc
2000,3.7774879999999995,8.45,0.3187,0.4897,0.1075,0.07,18.062,2.341,13.218,apc
2000,4.1977056,9.39,0.3541,0.525,0.1048,0.0707,18.247,2.283,12.756,apc
2000,4.6179232,10.33,0.3895,0.5572,0.1018,0.0711,18.364,2.216,12.307,apc
2000,5.0381408,11.27,0.4249,0.5864,0.0984,0.0713,18.401,2.142,11.873,apc
2000,5.458358400000001,12.21,0.4603,0.6128,0.0946,0.0711,18.346,2.06,11.451,apc
2000,5.8741056,13.14,0.4957,0.6363,0.0904,0.0704,18.186,1.969,11.041,apc
2000,6.2943232,14.08,0.5312,0.657,0.0858,0.0694,17.913,1.869,10.641,apc
2000,6.7145408,15.02,0.5666,0.675,0.0808,0.0679,17.52,1.761,10.249,apc
2000,7.1347584,15.96,0.602,0.6901,0.0755,0.0659,17.011,1.645,9.863,apc
2000,7.554975999999999,16.9,0.6374,0.7023,0.0699,0.0635,16.391,1.524,9.478,apc
2000,7.9751936,17.84,0.6728,0.711,0.0641,0.0607,15.667,1.397,9.092,apc
2000,8.3954112,18.78,0.7082,0.716,0.0581,0.0575,14.844,1.266,8.697,apc
2000,8.815628799999999,19.72,0.7436,0.7164,0.052,0.0539,13.926,1.132,8.287,apc
2000,9.2358464,20.66,0.779,0.7112,0.0457,0.05,12.918,0.995,7.853,apc
2000,9.6515936,21.59,0.8144,0.6988,0.0393,0.0458,11.821,0.856,7.381,apc
2000,10.0718112,22.53,0.8498,0.6767,0.0328,0.0412,10.64,0.715,6.85,apc
2000,10.4920288,23.47,0.8853,0.6406,0.0263,0.0363,9.376,0.572,6.225,apc
2000,10.912246399999999,24.41,0.9207,0.5831,0.0197,0.0311,8.034,0.429,5.448,apc
2000,11.332464,25.35,0.9561,0.4894,0.0131,0.0256,6.62,0.286,4.404,apc
2000,11.752681599999999,26.29,0.9915,0.3269,0.0066,0.0199,5.138,0.143,2.836,apc
2000,12.1728992,27.23,1.0269,0.0034,0,0.0139,3.597,0.001,0.029,apc
3000,0,0,0,0,0.1209,0.0557,48.504,5.923,12.452,apc
3000,0,0,0,0,0.1209,0.0557,48.4705,5.92502904,12.465000720960276,apc
3000,0.6303264,1.41,0.0355,0.0748,0.1201,0.057,49.694,5.886,12.079,apc
3000,1.2651232000000001,2.83,0.0711,0.1449,0.1192,0.0585,50.935,5.844,11.7,apc
3000,1.8954496,4.24,0.1066,0.2103,0.1182,0.0599,52.209,5.795,11.319,apc
3000,2.525776,5.65,0.1421,0.271,0.1171,0.0614,53.491,5.738,10.939,apc
3000,3.1561024,7.06,0.1776,0.3272,0.1157,0.0628,54.756,5.672,10.563,apc
3000,3.7908992,8.48,0.2132,0.3789,0.1142,0.0642,55.972,5.595,10.194,apc
3000,4.4212256000000005,9.89,0.2487,0.4264,0.1124,0.0655,57.106,5.507,9.833,apc
3000,5.051552,11.3,0.2842,0.4699,0.1103,0.0667,58.123,5.405,9.483,apc
3000,5.6863488,12.72,0.3197,0.5097,0.1079,0.0677,58.983,5.289,9.143,apc
3000,6.316675200000001,14.13,0.3553,0.5461,0.1052,0.0685,59.65,5.157,8.815,apc
3000,6.947001599999999,15.54,0.3908,0.5791,0.1022,0.069,60.083,5.008,8.499,apc
3000,7.5817984,16.96,0.4263,0.6091,0.0988,0.0691,60.241,4.84,8.194,apc
3000,8.2121248,18.37,0.4618,0.6361,0.095,0.069,60.084,4.654,7.899,apc
3000,8.842451200000001,19.78,0.4974,0.6604,0.0908,0.0684,59.569,4.448,7.615,apc
3000,9.4727776,21.19,0.5329,0.6819,0.0861,0.0673,58.662,4.222,7.339,apc
3000,10.107574399999999,22.61,0.5684,0.7008,0.0811,0.0658,57.346,3.976,7.071,apc
3000,10.7379008,24.02,0.6039,0.717,0.0758,0.0638,55.628,3.714,6.809,apc
3000,11.3682272,25.43,0.6395,0.7304,0.0702,0.0614,53.527,3.439,6.551,apc
3000,12.003024,26.85,0.675,0.7407,0.0643,0.0586,51.064,3.152,6.294,apc
3000,12.633350400000001,28.26,0.7105,0.7476,0.0583,0.0554,48.256,2.856,6.034,apc
3000,13.2636768,29.67,0.7461,0.7503,0.0521,0.0518,45.119,2.552,5.768,apc
3000,13.898473599999999,31.09,0.7816,0.7479,0.0458,0.0478,41.664,2.242,5.488,apc
3000,14.5288,32.5,0.8171,0.739,0.0393,0.0435,37.901,1.928,5.187,apc
3000,15.159126399999998,33.91,0.8526,0.721,0.0328,0.0388,33.839,1.609,4.85,apc
3000,15.7894528,35.32,0.8882,0.6898,0.0263,0.0338,29.49,1.288,4.454,apc
3000,16.4242496,36.74,0.9237,0.6375,0.0197,0.0285,24.868,0.965,3.958,apc
3000,17.054576,38.15,0.9592,0.5479,0.0131,0.0229,19.99,0.642,3.276,apc
3000,17.684902400000002,39.56,0.9947,0.3806,0.0065,0.0171,14.879,0.32,2.194,apc
3000,18.3196992,40.98,1.0303,0.0019,0,0.011,9.561,0.001,0.01,apc
4000,0,0,0,0,0.1211,0.0542,112.023,10.553,9.606,apc
4000,0,0,0,0,0.1211,0.0542,111.855,10.555626060000002,9.622943124146737,apc
4000,0.8449055999999999,1.89,0.0356,0.077,0.1204,0.0556,114.885,10.489,9.31,apc
4000,1.6898111999999998,3.78,0.0712,0.1491,0.1195,0.0571,117.874,10.416,9.011,apc
4000,2.5302464000000002,5.66,0.1068,0.2162,0.1186,0.0586,120.945,10.331,8.71,apc
4000,3.375152,7.55,0.1424,0.2784,0.1174,0.0601,124.043,10.231,8.411,apc
4000,4.2200576,9.44,0.178,0.3358,0.1161,0.0615,127.105,10.115,8.115,apc
4000,5.0649632,11.33,0.2136,0.3885,0.1146,0.063,130.055,9.981,7.825,apc
4000,5.9053984,13.21,0.2492,0.4369,0.1128,0.0643,132.814,9.824,7.543,apc
4000,6.750304,15.1,0.2847,0.4812,0.1107,0.0655,135.294,9.644,7.269,apc
4000,7.5952096,16.99,0.3203,0.5217,0.1083,0.0665,137.403,9.438,7.005,apc
4000,8.4401152,18.88,0.3559,0.5585,0.1056,0.0673,139.049,9.204,6.75,apc
4000,9.280550400000001,20.76,0.3915,0.5921,0.1026,0.0678,140.136,8.939,6.505,apc
4000,10.125456,22.65,0.4271,0.6225,0.0992,0.0681,140.566,8.642,6.269,apc
4000,10.970361599999999,24.54,0.4627,0.65,0.0954,0.0679,140.238,8.31,6.042,apc
4000,11.8152672,26.43,0.4983,0.6747,0.0912,0.0673,139.052,7.942,5.824,apc
4000,12.6557024,28.31,0.5339,0.6968,0.0865,0.0663,136.922,7.538,5.614,apc
4000,13.500608,30.2,0.5695,0.7163,0.0815,0.0648,133.81,7.099,5.41,apc
4000,14.345513600000002,32.09,0.6051,0.7332,0.0761,0.0628,129.729,6.631,5.212,apc
4000,15.1904192,33.98,0.6407,0.7475,0.0704,0.0604,124.724,6.138,5.018,apc
4000,16.0308544,35.86,0.6763,0.7588,0.0646,0.0575,118.843,5.625,4.826,apc
4000,16.87576,37.75,0.7119,0.7669,0.0585,0.0543,112.13,5.096,4.634,apc
4000,17.7206656,39.64,0.7475,0.7713,0.0523,0.0506,104.617,4.553,4.438,apc
4000,18.5655712,41.53,0.7831,0.7709,0.0459,0.0466,96.333,4,4.234,apc
4000,19.4060064,43.41,0.8186,0.7644,0.0395,0.0423,87.3,3.438,4.016,apc
4000,20.250912,45.3,0.8542,0.7495,0.0329,0.0375,77.542,2.87,3.774,apc
4000,21.0958176,47.19,0.8898,0.7221,0.0264,0.0325,67.088,2.296,3.49,apc
4000,21.940723199999997,49.08,0.9254,0.6743,0.0197,0.0271,55.969,1.72,3.134,apc
4000,22.7811584,50.96,0.961,0.5891,0.0131,0.0214,44.231,1.144,2.637,apc
4000,23.626064,52.85,0.9966,0.4214,0.0065,0.0155,31.928,0.569,1.819,apc
4000,24.4709696,54.74,1.0322,0.0005,0,0.0093,19.123,0,0.002,apc
5000,0,0,0,0,0.1214,0.0534,215.331,16.526,7.826,apc
5000,0,0,0,0,0.1214,0.0534,215.5073,16.5251373,7.819201682029476,apc
5000,1.0639551999999999,2.38,0.036,0.0792,0.1207,0.0548,221.042,16.429,7.579,apc
5000,2.1323808,4.77,0.0719,0.1532,0.1198,0.0563,227.017,16.316,7.329,apc
5000,3.196336,7.15,0.1079,0.2219,0.1189,0.0578,233.164,16.184,7.078,apc
5000,4.2647616,9.54,0.1438,0.2855,0.1177,0.0593,239.374,16.03,6.829,apc
5000,5.3287168,11.92,0.1798,0.344,0.1164,0.0609,245.513,15.849,6.583,apc
5000,6.392672,14.3,0.2158,0.3977,0.1149,0.0623,251.431,15.638,6.342,apc
5000,7.4610976,16.69,0.2517,0.4468,0.1131,0.0637,256.962,15.392,6.108,apc
5000,8.5250528,19.07,0.2877,0.4918,0.111,0.0649,261.927,15.108,5.882,apc
5000,9.589008,21.45,0.3237,0.5327,0.1086,0.066,266.14,14.782,5.664,apc
5000,10.6574336,23.84,0.3596,0.57,0.1058,0.0668,269.407,14.409,5.454,apc
5000,11.7213888,26.22,0.3956,0.6039,0.1027,0.0673,271.534,13.987,5.253,apc
5000,12.7898144,28.61,0.4315,0.6346,0.0993,0.0675,272.32,13.513,5.06,apc
5000,13.8537696,30.99,0.4675,0.6623,0.0954,0.0673,271.559,12.982,4.875,apc
5000,14.917724799999998,33.37,0.5035,0.6873,0.091,0.0667,269.046,12.394,4.697,apc
5000,15.9861504,35.76,0.5394,0.7096,0.0863,0.0656,264.618,11.747,4.527,apc
5000,17.0501056,38.14,0.5754,0.7294,0.0811,0.064,258.205,11.045,4.362,apc
5000,18.1185312,40.53,0.6114,0.7466,0.0756,0.0619,249.849,10.297,4.202,apc
5000,19.1824864,42.91,0.6473,0.7612,0.0699,0.0594,239.641,9.51,4.047,apc
5000,20.2464416,45.29,0.6833,0.773,0.0638,0.0564,227.678,8.692,3.893,apc
5000,21.3148672,47.68,0.7192,0.7816,0.0577,0.0531,214.042,7.849,3.739,apc
5000,22.3788224,50.06,0.7552,0.7864,0.0513,0.0493,198.797,6.986,3.583,apc
5000,23.4427776,52.44,0.7912,0.7865,0.0448,0.0451,181.998,6.106,3.421,apc
5000,24.511203199999997,54.83,0.8271,0.7805,0.0383,0.0406,163.691,5.212,3.247,apc
5000,25.5751584,57.21,0.8631,0.7657,0.0317,0.0357,143.926,4.309,3.053,apc
5000,26.643584,59.6,0.899,0.7376,0.025,0.0304,122.761,3.399,2.823,apc
5000,27.7075392,61.98,0.935,0.6867,0.0183,0.0249,100.27,2.485,2.527,apc
5000,28.771494399999998,64.36,0.971,0.591,0.0115,0.019,76.547,1.572,2.094,apc
5000,29.83992,66.75,1.0069,0.3832,0.0049,0.0128,51.715,0.664,1.31,apc
5000,30.903875199999998,69.13,1.0429,,,,,,,apc
6000,0,0,0,0,0.1217,0.0529,368.43,23.855,6.602,apc
6000,0,0,0,0,0.1217,0.0529,368.3758,23.85580386,6.603623248232767,apc
6000,1.2695935999999999,2.84,0.0357,0.0795,0.121,0.0543,378.317,23.721,6.394,apc
6000,2.5347168,5.67,0.0713,0.1538,0.1202,0.0558,388.678,23.566,6.183,apc
6000,3.8043104,8.51,0.107,0.2228,0.1193,0.0573,399.355,23.384,5.971,apc
6000,5.073904,11.35,0.1427,0.2866,0.1182,0.0588,410.161,23.171,5.761,apc
6000,6.3434976,14.19,0.1783,0.3454,0.1169,0.0604,420.873,22.92,5.553,apc
6000,7.6086208,17.02,0.214,0.3993,0.1154,0.0619,431.234,22.627,5.35,apc
6000,8.8782144,19.86,0.2497,0.4487,0.1137,0.0633,440.961,22.284,5.153,apc
6000,10.147808,22.7,0.2853,0.4938,0.1116,0.0645,449.747,21.887,4.962,apc
6000,11.412931200000001,25.53,0.321,0.535,0.1093,0.0656,457.272,21.43,4.779,apc
6000,12.6825248,28.37,0.3567,0.5725,0.1066,0.0664,463.206,20.907,4.603,apc
6000,13.9521184,31.21,0.3923,0.6066,0.1036,0.067,467.215,20.314,4.434,apc
6000,15.221711999999998,34.05,0.428,0.6376,0.1002,0.0673,468.957,19.645,4.272,apc
6000,16.4868352,36.88,0.4637,0.6657,0.0964,0.0671,468.081,18.897,4.117,apc
6000,17.7564288,39.72,0.4993,0.691,0.0922,0.0666,464.236,18.066,3.968,apc
6000,19.026022400000002,42.56,0.535,0.7138,0.0875,0.0656,457.125,17.15,3.826,apc
6000,20.295616,45.4,0.5707,0.7341,0.0824,0.0641,446.604,16.155,3.689,apc
6000,21.560739199999997,48.23,0.6063,0.752,0.077,0.0621,432.715,15.091,3.556,apc
6000,22.8303328,51.07,0.642,0.7674,0.0713,0.0596,415.61,13.97,3.428,apc
6000,24.099926399999998,53.91,0.6777,0.7802,0.0653,0.0567,395.453,12.803,3.301,apc
6000,25.3650496,56.74,0.7134,0.7901,0.0592,0.0534,372.387,11.599,3.176,apc
6000,26.6346432,59.58,0.749,0.7966,0.0529,0.0497,346.528,10.364,3.05,apc
6000,27.9042368,62.42,0.7847,0.799,0.0464,0.0456,317.969,9.104,2.92,apc
6000,29.173830400000003,65.26,0.8204,0.7959,0.0399,0.0411,286.791,7.825,2.782,apc
6000,30.4389536,68.09,0.856,0.7855,0.0333,0.0363,253.079,6.53,2.631,apc
6000,31.7085472,70.93,0.8917,0.7637,0.0267,0.0311,216.926,5.225,2.456,apc
6000,32.9781408,73.77,0.9274,0.7231,0.02,0.0256,178.451,3.913,2.236,apc
6000,34.243263999999996,76.6,0.963,0.6462,0.0133,0.0198,137.809,2.601,1.924,apc
6000,35.5128576,79.44,0.9987,0.4827,0.0066,0.0137,95.2,1.294,1.386,apc
6000,36.7824512,82.28,1.0344,-0.0008,0,0.0073,50.824,-0.001,-0.002,apc
7000,0,0,0,0,0.122,0.0525,581.704,32.556,5.707,apc
7000,0,0,0,0,0.122,0.0525,581.6460000000001,32.55652218,5.707666433727993,apc
7000,1.4797024,3.31,0.0357,0.0802,0.1214,0.054,597.587,32.382,5.526,apc
7000,2.9638752,6.63,0.0714,0.1552,0.1206,0.0555,614.261,32.178,5.342,apc
7000,4.443577599999999,9.94,0.1071,0.2247,0.1197,0.057,631.474,31.94,5.158,apc
7000,5.92328,13.25,0.1428,0.289,0.1186,0.0586,648.927,31.659,4.975,apc
7000,7.402982399999999,16.56,0.1785,0.3481,0.1174,0.0602,666.26,31.327,4.795,apc
7000,8.887155199999999,19.88,0.2142,0.4024,0.1159,0.0617,683.058,30.936,4.618,apc
7000,10.366857600000001,23.19,0.2499,0.4521,0.1142,0.0631,698.858,30.479,4.447,apc
7000,11.84656,26.5,0.2856,0.4975,0.1122,0.0644,713.162,29.946,4.282,apc
7000,13.3262624,29.81,0.3213,0.5388,0.1099,0.0655,725.448,29.33,4.123,apc
7000,14.8104352,33.13,0.357,0.5766,0.1073,0.0664,735.183,28.623,3.97,apc
7000,16.290137599999998,36.44,0.3926,0.6109,0.1043,0.067,741.821,27.819,3.824,apc
7000,17.76984,39.75,0.4283,0.6421,0.1009,0.0673,744.812,26.91,3.684,apc
7000,19.2495424,43.06,0.464,0.6703,0.097,0.0672,743.586,25.892,3.551,apc
7000,20.733715200000002,46.38,0.4997,0.6959,0.0928,0.0666,737.583,24.758,3.423,apc
7000,22.2134176,49.69,0.5354,0.7189,0.0881,0.0656,726.316,23.508,3.3,apc
7000,23.69312,53,0.5711,0.7396,0.083,0.0641,709.551,22.147,3.183,apc
7000,25.1728224,56.31,0.6068,0.7578,0.0775,0.0621,687.352,20.691,3.07,apc
7000,26.6569952,59.63,0.6425,0.7737,0.0718,0.0596,659.958,19.156,2.96,apc
7000,28.136697599999998,62.94,0.6782,0.7871,0.0658,0.0567,627.637,17.557,2.853,apc
7000,29.6164,66.25,0.7139,0.7976,0.0596,0.0534,590.619,15.906,2.746,apc
7000,31.100572799999995,69.57,0.7496,0.805,0.0533,0.0496,549.091,14.213,2.64,apc
7000,32.580275199999996,72.88,0.7853,0.8084,0.0468,0.0455,503.202,12.486,2.53,apc
7000,34.059977599999996,76.19,0.821,0.8067,0.0402,0.0409,453.086,10.731,2.415,apc
7000,35.53968,79.5,0.8567,0.7979,0.0336,0.036,398.876,8.954,2.289,apc
7000,37.02385279999999,82.82,0.8924,0.7783,0.0268,0.0308,340.724,7.163,2.144,apc
7000,38.503555199999994,86.13,0.9281,0.7406,0.0201,0.0252,278.822,5.363,1.961,apc
7000,39.9832576,89.44,0.9638,0.6673,0.0133,0.0193,213.421,3.562,1.702,apc
7000,41.46296,92.75,0.9995,0.5062,0.0066,0.0131,144.846,1.768,1.245,apc
7000,42.9471328,96.07,1.0352,-0.0054,0,0.0066,73.41,-0.009,-0.013,apc
8000,0,0,0,0,0.1224,0.0524,866.041,42.645,5.021,apc
8000,0,0,0,0,0.1224,0.0524,865.7577000000001,42.64508514,5.022870108008524,apc
8000,1.6942816,3.79,0.0357,0.0807,0.1217,0.0539,890.021,42.43,4.861,apc
8000,3.3840928,7.57,0.0714,0.156,0.121,0.0554,915.249,42.178,4.699,apc
8000,5.0783743999999995,11.36,0.1071,0.2259,0.1202,0.057,941.35,41.88,4.537,apc
8000,6.7726560000000005,15.15,0.1428,0.2905,0.1192,0.0586,967.871,41.528,4.375,apc
8000,8.462467199999999,18.93,0.1785,0.3499,0.118,0.0602,994.266,41.109,4.216,apc
8000,10.156748799999999,22.72,0.2142,0.4044,0.1165,0.0617,1019.901,40.614,4.061,apc
8000,11.8510304,26.51,0.2499,0.4543,0.1149,0.0632,1044.068,40.03,3.91,apc
8000,13.5408416,30.29,0.2856,0.4998,0.1129,0.0645,1066.007,39.347,3.764,apc
8000,15.235123199999999,34.08,0.3213,0.5414,0.1106,0.0657,1084.915,38.554,3.624,apc
8000,16.9294048,37.87,0.357,0.5792,0.108,0.0666,1099.973,37.64,3.489,apc
8000,18.619215999999998,41.65,0.3927,0.6137,0.105,0.0672,1110.351,36.597,3.361,apc
8000,20.313497599999998,45.44,0.4284,0.6451,0.1016,0.0675,1115.207,35.415,3.238,apc
8000,22.007779199999998,49.23,0.4641,0.6735,0.0978,0.0674,1113.686,34.087,3.121,apc
8000,23.6975904,53.01,0.4998,0.6993,0.0936,0.0669,1104.931,32.606,3.009,apc
8000,25.391872,56.8,0.5355,0.7226,0.0889,0.0659,1088.206,30.969,2.902,apc
8000,27.0861536,60.59,0.5712,0.7435,0.0837,0.0643,1063.139,29.186,2.799,apc
8000,28.7759648,64.37,0.6069,0.7621,0.0783,0.0623,1029.819,27.274,2.701,apc
8000,30.470246399999997,68.16,0.6426,0.7784,0.0725,0.0598,988.609,25.257,2.605,apc
8000,32.1600576,71.94,0.6783,0.7923,0.0664,0.0569,939.912,23.155,2.512,apc
8000,33.8543392,75.73,0.714,0.8035,0.0602,0.0535,884.085,20.982,2.42,apc
8000,35.548620799999995,79.52,0.7497,0.8116,0.0538,0.0497,821.41,18.754,2.328,apc
8000,37.238431999999996,83.3,0.7854,0.816,0.0473,0.0455,752.117,16.479,2.234,apc
8000,38.9327136,87.09,0.8211,0.8155,0.0407,0.0409,676.406,14.167,2.136,apc
8000,40.626995199999996,90.88,0.8568,0.8082,0.0339,0.036,594.482,11.827,2.029,apc
8000,42.3168064,94.66,0.8925,0.7908,0.0272,0.0307,506.572,9.466,1.905,apc
8000,44.011088,98.45,0.9283,0.7559,0.0204,0.025,412.968,7.093,1.751,apc
8000,45.7053696,102.24,0.964,0.6866,0.0135,0.019,314.049,4.718,1.532,apc
8000,47.3951808,106.02,0.9997,0.5302,0.0068,0.0127,210.31,2.353,1.141,apc
8000,49.0894624,109.81,1.0354,0.0036,0,0.0062,102.221,0.007,0.007,apc
9000,0,0,0,0,0.1227,0.0524,1232.947,54.142,4.478,apc
9000,0,0,0,0,0.1227,0.0524,1232.6421,54.14373384,4.479097641384283,apc
9000,1.9043903999999998,4.26,0.0357,0.081,0.1222,0.0539,1267.516,53.887,4.335,apc
9000,3.8087807999999996,8.52,0.0714,0.1566,0.1215,0.0554,1303.976,53.588,4.191,apc
9000,5.717641599999999,12.79,0.1072,0.2268,0.1207,0.057,1341.793,53.232,4.045,apc
9000,7.622032,17.05,0.1429,0.2916,0.1197,0.0587,1380.32,52.808,3.901,apc
9000,9.5264224,21.31,0.1786,0.3512,0.1186,0.0603,1418.759,52.3,3.759,apc
9000,11.4308128,25.57,0.2143,0.4059,0.1172,0.0619,1456.183,51.695,3.62,apc
9000,13.3396736,29.84,0.2501,0.4559,0.1156,0.0634,1491.554,50.978,3.485,apc
9000,15.244064,34.1,0.2858,0.5015,0.1137,0.0648,1523.751,50.133,3.355,apc
9000,17.1484544,38.36,0.3215,0.5432,0.1114,0.0659,1551.595,49.146,3.23,apc
9000,19.0528448,42.62,0.3572,0.5811,0.1088,0.0669,1573.88,48.003,3.11,apc
9000,20.9572352,46.88,0.3929,0.6157,0.1059,0.0676,1589.389,46.693,2.996,apc
9000,22.866096,51.15,0.4287,0.6472,0.1025,0.0679,1596.9,45.204,2.887,apc
9000,24.7704864,55.41,0.4644,0.6759,0.0987,0.0678,1595.165,43.526,2.782,apc
9000,26.6748768,59.67,0.5001,0.7019,0.0944,0.0673,1582.947,41.649,2.683,apc
9000,28.5792672,63.93,0.5358,0.7254,0.0897,0.0663,1559.178,39.571,2.588,apc
9000,30.488128,68.2,0.5715,0.7465,0.0846,0.0647,1523.299,37.302,2.497,apc
9000,32.3925184,72.46,0.6073,0.7655,0.079,0.0627,1475.434,34.867,2.41,apc
9000,34.2969088,76.72,0.643,0.7822,0.0732,0.0602,1416.099,32.295,2.326,apc
9000,36.2012992,80.98,0.6787,0.7965,0.0671,0.0572,1345.897,29.611,2.243,apc
9000,38.1056896,85.24,0.7144,0.8082,0.0608,0.0538,1265.344,26.837,2.163,apc
9000,40.014550400000005,89.51,0.7502,0.817,0.0544,0.0499,1174.857,23.989,2.082,apc
9000,41.918940799999994,93.77,0.7859,0.8222,0.0478,0.0457,1074.77,21.081,2,apc
9000,43.8233312,98.03,0.8216,0.8228,0.0411,0.041,965.377,18.124,1.914,apc
9000,45.7277216,102.29,0.8573,0.8169,0.0343,0.036,846.97,15.13,1.822,apc
9000,47.6365824,106.56,0.893,0.8012,0.0274,0.0306,719.883,12.108,1.715,apc
9000,49.5409728,110.82,0.9288,0.7686,0.0206,0.0248,584.534,9.069,1.582,apc
9000,51.445363199999996,115.08,0.9645,0.7024,0.0137,0.0188,441.474,6.028,1.392,apc
9000,53.3497536,119.34,1.0002,0.5489,0.0068,0.0124,291.428,2.998,1.049,apc
9000,55.254144,123.6,1.0359,-0.0027,0,0.0057,135.045,-0.007,-0.005,apc
10000,0,0,0,0,0.1232,0.0525,1694.709,67.067,4.035,apc
10000,0,0,0,0,0.1232,0.0525,1694.9761000000003,67.07026116,4.035020476897333,apc
10000,2.1189696000000002,4.74,0.0357,0.0812,0.1226,0.054,1742.724,66.777,3.907,apc
10000,4.2334688,9.47,0.0715,0.1569,0.122,0.0556,1793.527,66.435,3.777,apc
10000,6.3524384000000005,14.21,0.1072,0.2272,0.1212,0.0572,1846.393,66.026,3.646,apc
10000,8.471408,18.95,0.1429,0.2921,0.1203,0.0589,1900.416,65.534,3.516,apc
10000,10.5903776,23.69,0.1787,0.3518,0.1193,0.0606,1954.482,64.941,3.388,apc
10000,12.704876800000001,28.42,0.2144,0.4066,0.1179,0.0622,2007.277,64.227,3.263,apc
10000,14.823846399999999,33.16,0.2501,0.4567,0.1164,0.0637,2057.331,63.374,3.141,apc
10000,16.942816,37.9,0.2859,0.5024,0.1145,0.0652,2103.042,62.36,3.024,apc
10000,19.0617856,42.64,0.3216,0.5441,0.1123,0.0664,2142.729,61.168,2.911,apc
10000,21.176284799999998,47.37,0.3573,0.5822,0.1098,0.0674,2174.676,59.781,2.803,apc
