RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.1091,0.054,1.18,0.435,37.586,apc
1000,0,0,0,0,0.1091,0.054,1.4914,0.43592556000000005,29.8055760482421,apc
1000,0.1743456,0.39,0.0316,0.0623,0.1082,0.0549,1.199,0.431,36.679,apc
1000,0.3486912,0.78,0.0632,0.1215,0.1072,0.0558,1.219,0.427,35.751,apc
1000,0.5185664,1.16,0.0948,0.1775,0.1061,0.0567,1.239,0.423,34.81,apc
1000,0.692912,1.55,0.1265,0.2302,0.1049,0.0576,1.259,0.418,33.86,apc
1000,0.8672576,1.94,0.1581,0.2797,0.1035,0.0585,1.278,0.413,32.906,apc
1000,1.0416032,2.33,0.1897,0.3259,0.1019,0.0593,1.297,0.406,31.955,apc
1000,1.2114784,2.71,0.2213,0.3689,0.1002,0.0601,1.313,0.399,31.01,apc
1000,1.385824,3.1,0.2529,0.4089,0.0982,0.0608,1.328,0.392,30.075,apc
1000,1.5601696,3.49,0.2845,0.446,0.096,0.0613,1.339,0.383,29.153,apc
1000,1.7345152,3.88,0.3162,0.4801,0.0936,0.0616,1.347,0.373,28.246,apc
1000,1.9043903999999998,4.26,0.3478,0.5114,0.0908,0.0618,1.35,0.362,27.355,apc
1000,2.078736,4.65,0.3794,0.5401,0.0878,0.0617,1.348,0.35,26.48,apc
1000,2.2530816,5.04,0.411,0.5661,0.0845,0.0613,1.34,0.337,25.618,apc
1000,2.4274272,5.43,0.4426,0.5894,0.0808,0.0607,1.327,0.322,24.768,apc
1000,2.6017728,5.82,0.4742,0.6099,0.0769,0.0598,1.306,0.306,23.923,apc
1000,2.771648,6.2,0.5059,0.6276,0.0726,0.0585,1.278,0.289,23.077,apc
1000,2.9459936,6.59,0.5375,0.642,0.068,0.0569,1.243,0.271,22.22,apc
1000,3.1203392,6.98,0.5691,0.6529,0.0631,0.055,1.201,0.251,21.34,apc
1000,3.2946848,7.37,0.6007,0.6595,0.0579,0.0527,1.152,0.231,20.423,apc
1000,3.46456,7.75,0.6323,0.6612,0.0525,0.0502,1.097,0.209,19.45,apc
1000,3.6389056,8.14,0.6639,0.6568,0.0469,0.0474,1.036,0.187,18.401,apc
1000,3.8132512,8.53,0.6956,0.645,0.0412,0.0444,0.971,0.164,17.249,apc
1000,3.9875968,8.92,0.7272,0.6238,0.0354,0.0412,0.901,0.141,15.958,apc
1000,4.157472,9.3,0.7588,0.5907,0.0294,0.0378,0.826,0.117,14.48,apc
1000,4.3318176,9.69,0.7904,0.5416,0.0235,0.0343,0.748,0.094,12.745,apc
1000,4.5061632,10.08,0.822,0.4707,0.0175,0.0305,0.667,0.07,10.65,apc
1000,4.6805088,10.47,0.8536,0.3686,0.0115,0.0267,0.584,0.046,8.032,apc
1000,4.8548544,10.86,0.8853,0.2197,0.0057,0.0228,0.498,0.023,4.617,apc
1000,5.0247296,11.24,0.9169,-0.0044,-0.0001,0.0188,0.412,0,-0.088,apc
2000,0,0,0,0,0.1094,0.0495,8.652,1.745,20.566,apc
2000,0,0,0,0,0.1094,0.0495,8.948400000000001,1.7437022400000002,19.870384032161397,apc
2000,0.3486912,0.78,0.0318,0.0685,0.1086,0.0504,8.817,1.731,20.022,apc
2000,0.6973824,1.56,0.0636,0.1332,0.1076,0.0514,8.987,1.716,19.468,apc
2000,1.0460736,2.34,0.0954,0.194,0.1065,0.0524,9.16,1.698,18.908,apc
2000,1.3947648,3.12,0.1272,0.251,0.1053,0.0534,9.332,1.679,18.346,apc
2000,1.743456,3.9,0.159,0.3041,0.1039,0.0543,9.501,1.657,17.786,apc
2000,2.0921472,4.68,0.1908,0.3535,0.1024,0.0553,9.66,1.632,17.23,apc
2000,2.4408384,5.46,0.2226,0.3993,0.1006,0.0561,9.807,1.604,16.681,apc
2000,2.7895296,6.24,0.2544,0.4416,0.0987,0.0568,9.936,1.573,16.142,apc
2000,3.1382207999999996,7.02,0.2863,0.4806,0.0964,0.0574,10.042,1.538,15.615,apc
2000,3.486912,7.8,0.3181,0.5164,0.094,0.0579,10.117,1.498,15.101,apc
2000,3.8356032,8.58,0.3499,0.5492,0.0912,0.0581,10.157,1.454,14.6,apc
2000,4.1842944,9.36,0.3817,0.5792,0.0882,0.0581,10.156,1.406,14.113,apc
2000,4.5329856,10.14,0.4135,0.6064,0.0848,0.0578,10.107,1.352,13.639,apc
2000,4.8816768,10.92,0.4453,0.6309,0.0811,0.0572,10.005,1.293,13.177,apc
2000,5.2303679999999995,11.7,0.4771,0.6527,0.0771,0.0563,9.848,1.229,12.724,apc
2000,5.5790592,12.48,0.5089,0.6717,0.0727,0.0551,9.63,1.159,12.277,apc
2000,5.9277504,13.26,0.5407,0.6878,0.0681,0.0535,9.353,1.085,11.831,apc
2000,6.276441599999999,14.04,0.5725,0.7006,0.0631,0.0516,9.015,1.006,11.381,apc
2000,6.6251328,14.82,0.6043,0.7095,0.0579,0.0493,8.618,0.923,10.92,apc
2000,6.973824,15.6,0.6361,0.714,0.0524,0.0467,8.167,0.836,10.439,apc
2000,7.3225152,16.38,0.6679,0.713,0.0468,0.0439,7.668,0.747,9.928,apc
2000,7.6712064,17.16,0.6997,0.7052,0.0411,0.0407,7.124,0.655,9.373,apc
2000,8.0198976,17.94,0.7315,0.6887,0.0352,0.0374,6.539,0.561,8.756,apc
2000,8.3685888,18.72,0.7633,0.6606,0.0293,0.0338,5.917,0.467,8.048,apc
2000,8.71728,19.5,0.7951,0.6164,0.0233,0.0301,5.263,0.372,7.209,apc
2000,9.0659712,20.28,0.827,0.5488,0.0174,0.0262,4.579,0.277,6.172,apc
2000,9.4146624,21.06,0.8588,0.4449,0.0115,0.0222,3.873,0.183,4.819,apc
2000,9.7633536,21.84,0.8906,0.2802,0.0057,0.018,3.149,0.09,2.926,apc
2000,10.1120448,22.62,0.9224,-0.0003,0,0.0138,2.414,0,-0.003,apc
2997,2.29667,5.13751,0.139247,0.319573,0.113305,0.04937,29.5863,4.11684,14.189,uiuc
2997,2.91646,6.52395,0.176825,0.3951,0.111141,0.049741,29.8087,4.03822,13.8142,uiuc
2997,3.5717,7.98967,0.216552,0.469002,0.108488,0.050092,30.019,3.94182,13.39,uiuc
2997,4.18855,9.36955,0.253952,0.529485,0.105272,0.05049,30.2575,3.82497,12.8906,uiuc
2997,4.77749,10.687,0.289659,0.580302,0.10164,0.050734,30.4037,3.69301,12.386,uiuc
2997,5.41008,12.102,0.328013,0.627505,0.09793,0.05119,30.677,3.55821,11.8276,uiuc
2997,6.05425,13.543,0.367069,0.66762,0.093747,0.051544,30.8892,3.40622,11.2447,uiuc
2997,6.66259,14.9038,0.403953,0.69634,0.088181,0.051155,30.656,3.20398,10.6575,uiuc
2997,7.2497,16.2171,0.439549,0.713281,0.080471,0.049589,29.7176,2.92385,10.0328,uiuc
2997,7.78034,17.4042,0.471722,0.724904,0.07236,0.047088,28.2188,2.62914,9.50069,uiuc
2997,8.32771,18.6286,0.504909,0.732193,0.06323,0.043603,26.1303,2.29741,8.96548,uiuc
2997,8.98687,20.1031,0.544874,0.748356,0.054107,0.039395,23.6085,1.96593,8.4914,uiuc
2997,9.5523,21.3679,0.579156,0.754673,0.047355,0.036341,21.7783,1.72061,8.0563,uiuc
2997,10.1148,22.6263,0.613263,0.755085,0.040812,0.033147,19.8642,1.48287,7.6122,uiuc
2997,10.7656,24.0821,0.65272,0.741953,0.033537,0.029503,17.6805,1.21854,7.02789,uiuc
2997,11.2981,25.2733,0.685006,0.716164,0.027248,0.026062,15.6184,0.990034,6.46389,uiuc
2997,12.6343,28.2622,0.766018,0.516606,0.012619,0.018711,11.2131,0.458501,4.1696,uiuc
3000,0,0,0,0,0.1097,0.0476,28.056,3.935,14.302,apc
3000,0,0,0,0,0.1097,0.0476,28.3366,3.9366747,14.166452633025916,apc
3000,0.5230368,1.17,0.0319,0.0715,0.1088,0.0485,28.628,3.904,13.907,apc
3000,1.050544,2.35,0.0638,0.1389,0.1079,0.0495,29.219,3.87,13.505,apc
3000,1.5735808,3.52,0.0957,0.2022,0.1068,0.0505,29.821,3.831,13.101,apc
3000,2.0966176,4.69,0.1276,0.2612,0.1056,0.0516,30.423,3.788,12.696,apc
3000,2.6241248,5.87,0.1595,0.3162,0.1042,0.0526,31.012,3.739,12.293,apc
3000,3.1471616,7.04,0.1914,0.3671,0.1027,0.0535,31.574,3.683,11.894,apc
3000,3.6701984000000003,8.21,0.2233,0.4142,0.1009,0.0544,32.094,3.62,11.503,apc
3000,4.1977056,9.39,0.2552,0.4576,0.0989,0.0552,32.552,3.55,11.119,apc
3000,4.7207424,10.56,0.2871,0.4975,0.0967,0.0558,32.931,3.47,10.745,apc
3000,5.2437792000000005,11.73,0.3189,0.534,0.0942,0.0563,33.21,3.381,10.382,apc
3000,5.7712864,12.91,0.3508,0.5675,0.0915,0.0566,33.367,3.282,10.03,apc
