RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
2012,6.53188,14.6114,0.426045,0.728633,0.064751,0.037861,34.9373,3.89727,11.375,uiuc
2012,7.07474,15.8258,0.461453,0.744955,0.056584,0.03505,32.3434,3.40571,10.7375,uiuc
2012,7.64093,17.0923,0.498383,0.759141,0.049001,0.03217,29.6858,2.9493,10.131,uiuc
2012,8.29943,18.5653,0.541334,0.770461,0.041131,0.028899,26.6674,2.47562,9.46636,uiuc
2012,8.86864,19.8386,0.578461,0.767862,0.03442,0.025929,23.9267,2.07169,8.8292,uiuc
2012,9.58923,21.4505,0.625462,0.733777,0.025026,0.021332,19.6847,1.50628,7.8029,uiuc
2012,10.1695,22.7486,0.663311,0.66716,0.01793,0.017826,16.4494,1.07918,6.68995,uiuc
2012,10.7546,24.0573,0.701471,0.52246,0.01028,0.013802,12.7362,0.618739,4.9539,uiuc
2012,11.2905,25.2562,0.736429,0.255964,0.00352,0.010125,9.34313,0.211864,2.3123,uiuc
2012,11.2928,25.2614,0.73658,0.25316,0.00347,0.010095,9.31545,0.208855,2.28623,uiuc
2973,3.24454,7.25785,0.14322,0.36685,0.104363,0.040743,121.297,13.715,11.5298,uiuc
2973,3.89008,8.70187,0.171715,0.424313,0.101637,0.041129,122.446,13.3567,11.1233,uiuc
2973,4.5328,10.1396,0.200086,0.478834,0.10014,0.041844,124.575,13.16,10.7722,uiuc
2973,5.1159,11.444,0.225825,0.523341,0.098085,0.042324,126.004,12.8899,10.4315,uiuc
2973,5.74097,12.8422,0.253417,0.568341,0.095407,0.042541,126.65,12.538,10.0949,uiuc
2973,6.3557,14.2173,0.280552,0.607779,0.092262,0.042588,126.79,12.1247,9.75136,uiuc
2973,7.00388,15.6673,0.309164,0.646043,0.089082,0.04263,126.915,11.7068,9.40598,uiuc
2973,7.61124,17.0259,0.335974,0.67722,0.086247,0.042788,127.386,11.3342,9.07301,uiuc
2973,8.21899,18.3854,0.362801,0.704115,0.082271,0.042391,126.204,10.8117,8.7358,uiuc
2973,8.87537,19.8537,0.391775,0.729006,0.07897,0.042439,126.347,10.3779,8.3758,uiuc
2973,9.48867,21.2256,0.418847,0.747417,0.07476,0.041895,124.727,9.82466,8.03224,uiuc
2973,10.1093,22.6139,0.446243,0.762775,0.070072,0.040993,122.042,9.20858,7.69421,uiuc
2973,10.6633,23.8531,0.470696,0.770312,0.064444,0.039378,117.234,8.46897,7.36645,uiuc
2973,11.2387,25.1403,0.496097,0.777465,0.058588,0.037385,111.3,7.6994,7.05409,uiuc
2973,11.8204,26.4416,0.521775,0.78778,0.053414,0.035378,105.325,7.01946,6.79597,uiuc
3000,0,0,0,0,0.0982,0.0367,112.267,13.148,11.942,apc
3000,0,0,0,0,0.0982,0.0367,112.6007,13.14893832,11.90772844960179,apc
3000,0.6437376,1.44,0.0282,0.0733,0.0971,0.0374,114.531,13.008,11.582,apc
3000,1.2919456,2.89,0.0565,0.142,0.096,0.0381,116.791,12.853,11.222,apc
3000,1.9356832,4.33,0.0847,0.2063,0.0947,0.0389,119.007,12.68,10.865,apc
3000,2.5794208,5.77,0.1129,0.2661,0.0932,0.0396,121.136,12.488,10.512,apc
3000,3.2276287999999997,7.22,0.1412,0.3217,0.0917,0.0402,123.133,12.276,10.166,apc
3000,3.8713664,8.66,0.1694,0.3732,0.0899,0.0408,124.945,12.041,9.827,apc
3000,4.5195744,10.11,0.1976,0.4208,0.088,0.0413,126.515,11.783,9.497,apc
3000,5.163312,11.55,0.2259,0.4646,0.0859,0.0417,127.786,11.499,9.176,apc
3000,5.8070496,12.99,0.2541,0.5049,0.0835,0.042,128.695,11.187,8.864,apc
3000,6.4552575999999995,14.44,0.2823,0.542,0.081,0.0422,129.18,10.848,8.563,apc
3000,7.0989952,15.88,0.3106,0.5758,0.0782,0.0422,129.178,10.478,8.271,apc
3000,7.7427328,17.32,0.3388,0.6067,0.0752,0.042,128.632,10.078,7.989,apc
3000,8.3909408,18.77,0.367,0.6348,0.072,0.0416,127.486,9.646,7.715,apc
3000,9.0346784,20.21,0.3953,0.6601,0.0686,0.0411,125.694,9.183,7.45,apc
3000,9.6828864,21.66,0.4235,0.6826,0.0649,0.0402,123.216,8.689,7.191,apc
3000,10.326624,23.1,0.4517,0.7024,0.061,0.0392,120.012,8.163,6.936,apc
3000,10.970361599999999,24.54,0.4799,0.7192,0.0568,0.0379,116.056,7.607,6.684,apc
3000,11.618569599999999,25.99,0.5082,0.7328,0.0525,0.0364,111.372,7.026,6.433,apc
3000,12.2623072,27.43,0.5364,0.743,0.048,0.0346,105.998,6.422,6.178,apc
3000,12.9060448,28.87,0.5646,0.749,0.0433,0.0327,99.974,5.801,5.917,apc
3000,13.5542528,30.32,0.5929,0.7501,0.0386,0.0305,93.334,5.166,5.644,apc
3000,14.1979904,31.76,0.6211,0.7452,0.0337,0.0281,86.113,4.52,5.352,apc
3000,14.8461984,33.21,0.6493,0.7325,0.0289,0.0256,78.347,3.866,5.032,apc
3000,15.489935999999998,34.65,0.6776,0.7091,0.024,0.0229,70.078,3.208,4.669,apc
3000,16.1336736,36.09,0.7058,0.6706,0.019,0.02,61.353,2.55,4.238,apc
3000,16.7818816,37.54,0.734,0.6089,0.0142,0.0171,52.228,1.895,3.701,apc
3000,17.4256192,38.98,0.7623,0.5086,0.0093,0.014,42.773,1.249,2.977,apc
3000,18.0693568,40.42,0.7905,0.3358,0.0046,0.0108,33.065,0.614,1.895,apc
3000,18.717564799999998,41.87,0.8187,-0.0021,0,0.0076,23.186,-0.003,-0.011,apc
3032,10.3802,23.2199,0.449285,0.766903,0.069454,0.040689,128.493,9.49323,7.53382,uiuc
3032,10.9688,24.5365,0.47476,0.775738,0.063907,0.039112,123.513,8.73505,7.21163,uiuc
3032,11.5715,25.8848,0.500848,0.783992,0.058129,0.037135,117.269,7.94529,6.90883,uiuc
3032,12.1364,27.1483,0.525297,0.797175,0.05315,0.035023,110.6,7.26474,6.698,uiuc
3032,12.6661,28.3334,0.548227,0.799333,0.048059,0.032962,104.091,6.56888,6.43512,uiuc
3032,13.2098,29.5494,0.571756,0.796396,0.04224,0.030325,95.7639,5.77352,6.14778,uiuc
3032,13.8139,30.9008,0.597904,0.794513,0.037181,0.02798,88.3586,5.08204,5.86501,uiuc
3032,14.4981,32.4315,0.627521,0.782038,0.031779,0.0255,80.5269,4.34367,5.50041,uiuc
3032,14.986,33.5227,0.648636,0.751878,0.026352,0.022734,71.7921,3.60189,5.11603,uiuc
3032,15.6753,35.0647,0.678472,0.707241,0.020834,0.019987,63.1173,2.84767,4.60066,uiuc
3032,16.2209,36.2852,0.702087,0.631002,0.015334,0.017061,53.8773,2.09591,3.96685,uiuc
3032,16.9878,38.0008,0.735282,0.518697,0.010082,0.014291,45.1298,1.37805,3.11372,uiuc
3032,17.5064,39.1608,0.757728,0.305706,0.004353,0.010789,34.0708,0.594984,1.78075,uiuc
3032,18.1963,40.704,0.787588,-0.222466,-0.00194,0.00687,21.6949,-0.265166,-1.24635,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3032,18.2386,40.7986,0.789417,-0.225314,-0.001966,0.006887,21.7486,-0.26872,-1.25994,uiuc
3958,3.74282,8.37247,0.124099,0.330339,0.109116,0.040992,287.965,25.4155,8.9999,uiuc
3958,4.30156,9.62234,0.142625,0.370235,0.10663,0.041076,288.555,24.8364,8.77687,uiuc
3958,4.97467,11.128,0.164943,0.417644,0.10601,0.041867,294.112,24.692,8.56098,uiuc
3958,5.57142,12.4629,0.184729,0.457006,0.104646,0.042299,297.147,24.3743,8.36452,uiuc
3958,6.26066,14.0047,0.207582,0.500708,0.103368,0.042854,301.046,24.0767,8.15536,uiuc
3958,6.63341,14.8385,0.219941,0.522104,0.101421,0.042725,300.139,23.6232,8.02591,uiuc
3958,7.38826,16.5271,0.244969,0.565015,0.099704,0.043228,303.673,23.2232,7.79823,uiuc
3958,8.01706,17.9337,0.265818,0.597615,0.097415,0.04333,304.389,22.6901,7.60126,uiuc
3958,8.6535,19.3574,0.28692,0.629075,0.095227,0.043433,305.113,22.1804,7.41291,uiuc
3958,9.30779,20.821,0.308614,0.659078,0.093129,0.043608,306.342,21.6918,7.2205,uiuc
3958,9.92655,22.2051,0.32913,0.68536,0.090847,0.043627,306.476,21.1602,7.0405,uiuc
3958,10.5274,23.5491,0.349052,0.708018,0.087908,0.043338,304.446,20.4757,6.85817,uiuc
3958,11.1439,24.9283,0.369494,0.7305,0.085723,0.04336,304.6,19.9668,6.68431,uiuc
3958,11.7397,26.2611,0.389249,0.748256,0.082679,0.04301,302.141,19.2577,6.49942,uiuc
4000,0,0,0,0,0.0986,0.0361,261.7407,23.46880872,9.143218747050717,apc
4000,0,0,0,0,0.0986,0.0361,261.674,23.466,9.144,apc
4000,0.8627872,1.93,0.0283,0.0749,0.0975,0.0368,267.159,23.22,8.863,apc
4000,1.721104,3.85,0.0565,0.145,0.0964,0.0376,272.641,22.945,8.582,apc
4000,2.5838912,5.78,0.0848,0.2104,0.0951,0.0383,278.024,22.641,8.304,apc
4000,3.4466784,7.71,0.113,0.2713,0.0937,0.039,283.207,22.302,8.03,apc
4000,4.3049952000000005,9.63,0.1413,0.3278,0.0921,0.0397,288.077,21.926,7.761,apc
4000,5.1677824,11.56,0.1696,0.3801,0.0903,0.0403,292.508,21.511,7.499,apc
4000,6.0305696,13.49,0.1978,0.4283,0.0884,0.0408,296.366,21.052,7.243,apc
4000,6.8933568,15.42,0.2261,0.4728,0.0863,0.0413,299.507,20.547,6.995,apc
4000,7.7516736,17.34,0.2544,0.5136,0.084,0.0416,301.781,19.993,6.756,apc
4000,8.6144608,19.27,0.2826,0.5511,0.0814,0.0418,303.038,19.388,6.524,apc
4000,9.477248,21.2,0.3109,0.5854,0.0787,0.0418,303.128,18.729,6.3,apc
4000,10.3355648,23.12,0.3391,0.6168,0.0757,0.0416,301.906,18.014,6.084,apc
4000,11.198352,25.05,0.3674,0.6453,0.0724,0.0412,299.24,17.244,5.876,apc
4000,12.0611392,26.98,0.3957,0.6711,0.069,0.0407,295.017,16.416,5.674,apc
4000,12.919455999999998,28.9,0.4239,0.6941,0.0652,0.0398,289.136,15.533,5.478,apc
4000,13.782243199999998,30.83,0.4522,0.7145,0.0613,0.0388,281.502,14.593,5.286,apc
4000,14.6450304,32.76,0.4804,0.732,0.0571,0.0375,272.049,13.599,5.097,apc
4000,15.5033472,34.68,0.5087,0.7465,0.0527,0.0359,260.83,12.558,4.91,apc
4000,16.3661344,36.61,0.537,0.7577,0.0482,0.0342,247.938,11.479,4.721,apc
4000,17.2289216,38.54,0.5652,0.7651,0.0435,0.0322,233.462,10.367,4.528,apc
4000,18.0917088,40.47,0.5935,0.7678,0.0388,0.03,217.484,9.231,4.328,apc
4000,18.9500256,42.39,0.6218,0.7648,0.0339,0.0276,200.088,8.075,4.115,apc
4000,19.8128128,44.32,0.65,0.7544,0.029,0.025,181.362,6.906,3.883,apc
4000,20.6756,46.25,0.6783,0.7339,0.0241,0.0222,161.404,5.729,3.62,apc
4000,21.5339168,48.17,0.7065,0.6986,0.0191,0.0193,140.333,4.553,3.308,apc
4000,22.396704,50.1,0.7348,0.6404,0.0142,0.0163,118.287,3.382,2.916,apc
4000,23.2594912,52.03,0.7631,0.5427,0.0094,0.0132,95.433,2.227,2.379,apc
4000,24.117808,53.95,0.7913,0.3669,0.0046,0.0099,71.967,1.095,1.551,apc
4000,24.9805952,55.88,0.8196,-0.0034,0,0.0066,48.078,-0.007,-0.014,apc
4017,10.0559,22.4944,0.328521,0.68514,0.090627,0.043455,319.123,21.743,6.94769,uiuc
4017,10.7038,23.9438,0.349689,0.71067,0.088394,0.043495,319.417,21.2073,6.77027,uiuc
4017,11.3183,25.3183,0.369763,0.730706,0.085349,0.04319,317.177,20.4767,6.58321,uiuc
4017,11.9508,26.7332,0.390427,0.752574,0.083312,0.043221,317.405,19.988,6.42148,uiuc
4017,12.5451,28.0626,0.409843,0.769748,0.080764,0.043002,315.797,19.3767,6.25679,uiuc
4017,13.1558,29.4288,0.429795,0.783878,0.077374,0.042424,311.552,18.5634,6.07583,uiuc
4017,13.7905,30.8485,0.450529,0.798136,0.074323,0.041954,308.1,17.8314,5.90164,uiuc
4017,14.3665,32.137,0.469347,0.806887,0.070681,0.041114,301.932,16.9576,5.72711,uiuc
4017,14.9964,33.5461,0.489926,0.819413,0.067513,0.040366,296.439,16.1976,5.57178,uiuc
4017,15.6226,34.9469,0.510384,0.829876,0.064265,0.039524,290.255,15.4183,5.41672,uiuc
4017,16.1146,36.0474,0.526457,0.832326,0.060287,0.038132,280.033,14.4639,5.26692,uiuc
4017,16.6646,37.2776,0.544424,0.835908,0.056448,0.036765,269.994,13.5429,5.11489,uiuc
4017,17.3289,38.7636,0.566126,0.841327,0.052616,0.035405,260.006,12.6235,4.9508,uiuc
4017,17.9853,40.2321,0.587573,0.840154,0.048121,0.033654,247.147,11.5451,4.76344,uiuc
4017,18.4966,41.3759,0.604277,0.835737,0.044291,0.032024,235.177,10.6262,4.60747,uiuc
4017,19.1776,42.8991,0.626523,0.82387,0.039101,0.029734,218.36,9.38102,4.38084,uiuc
4017,19.7806,44.2481,0.646225,0.813414,0.03514,0.027917,205.016,8.43071,4.1933,uiuc
4017,20.5017,45.861,0.669781,0.799255,0.030362,0.025444,186.855,7.28438,3.97528,uiuc
4017,21.0407,47.0668,0.687391,0.776091,0.026294,0.023289,171.029,6.30839,3.76122,uiuc
4017,21.6408,48.4092,0.706996,0.744924,0.022394,0.021254,156.084,5.37272,3.51005,uiuc
4017,22.2489,49.7693,0.72686,0.689563,0.017686,0.018642,136.903,4.24318,3.16053,uiuc
4017,22.9775,51.3993,0.750665,0.610743,0.013028,0.016012,117.588,3.12565,2.71053,uiuc
4017,23.4939,52.5544,0.767535,0.50748,0.008907,0.013471,98.9279,2.13695,2.20269,uiuc
4017,24.1844,54.0992,0.790095,0.311439,0.004127,0.010469,76.8819,0.99014,1.31326,uiuc
4959,5.36395,11.9988,0.14195,0.37173,0.110421,0.042164,582.556,40.3737,7.06708,uiuc
4959,5.90321,13.2051,0.156221,0.402043,0.109363,0.042494,587.115,39.9868,6.94501,uiuc
4959,6.48291,14.5019,0.171562,0.433417,0.108315,0.042875,592.379,39.6037,6.81734,uiuc
4959,7.34016,16.4195,0.194248,0.477491,0.106711,0.043411,599.785,39.0172,6.63345,uiuc
4959,7.88249,17.6327,0.2086,0.504227,0.105885,0.043804,605.215,38.7152,6.52305,uiuc
4959,8.43521,18.8691,0.223227,0.530506,0.104373,0.043918,606.79,38.1623,6.41322,uiuc
4959,8.97935,20.0863,0.237627,0.55485,0.102908,0.044073,608.931,37.6267,6.30096,uiuc
4959,9.63307,21.5486,0.254927,0.583139,0.101654,0.044439,613.988,37.1682,6.17292,uiuc
4959,10.3577,23.1694,0.274102,0.613068,0.099532,0.0445,614.831,36.3923,6.03577,uiuc
4959,10.9577,24.5117,0.289981,0.636243,0.097717,0.044537,615.342,35.7287,5.92079,uiuc
4959,11.5925,25.9318,0.306782,0.660246,0.096251,0.044723,617.912,35.1926,5.80771,uiuc
4991,9.83378,21.9976,0.25857,0.591725,0.100976,0.044124,621.514,37.3983,6.13593,uiuc
4991,10.4421,23.3583,0.274564,0.616557,0.099668,0.044384,625.176,36.9139,6.02096,uiuc
4991,10.9859,24.5747,0.288863,0.637313,0.097903,0.044375,625.05,36.2602,5.91554,uiuc
4991,11.6518,26.0644,0.306373,0.662321,0.096272,0.044533,627.275,35.6561,5.79635,uiuc
4991,12.2908,27.4938,0.323175,0.683993,0.094137,0.044479,626.515,34.8653,5.67469,uiuc
4991,12.912,28.8833,0.339508,0.704745,0.092704,0.04466,629.064,34.3346,5.56566,uiuc
4991,13.5617,30.3367,0.356592,0.725323,0.09098,0.044728,630.022,33.6961,5.45385,uiuc
4991,14.1904,31.743,0.373122,0.742729,0.088889,0.044655,628.994,32.9217,5.33722,uiuc
4991,14.8044,33.1166,0.389268,0.759373,0.086598,0.044392,625.289,32.0731,5.23046,uiuc
4991,15.4169,34.4867,0.405373,0.775215,0.084474,0.044172,622.19,31.2865,5.12758,uiuc
4991,16.0154,35.8256,0.421111,0.787705,0.081771,0.043715,615.753,30.2854,5.0154,uiuc
4991,16.6478,37.24,0.437737,0.801525,0.079633,0.04349,612.584,29.4935,4.90954,uiuc
4991,17.2465,38.5794,0.45348,0.813046,0.077204,0.043061,606.541,28.5939,4.8072,uiuc
4991,17.8295,39.8835,0.468809,0.822371,0.074295,0.042353,596.569,27.5165,4.7034,uiuc
4991,18.4619,41.2982,0.485439,0.835414,0.072592,0.042182,594.16,26.8858,4.61422,uiuc
4991,19.0958,42.7161,0.502105,0.844999,0.069998,0.041593,585.863,25.925,4.51234,uiuc
4991,19.6205,43.8898,0.515902,0.852451,0.067462,0.040827,575.074,24.9858,4.43046,uiuc
4991,20.1273,45.0235,0.529227,0.85905,0.065077,0.040091,564.707,24.1024,4.35229,uiuc
4991,20.7009,46.3067,0.544311,0.865043,0.062344,0.039229,552.565,23.0902,4.26112,uiuc
4991,21.4062,47.8843,0.562855,0.870612,0.058802,0.038015,535.465,21.7784,4.14738,uiuc
4991,21.9974,49.2069,0.578401,0.874419,0.056012,0.03705,521.872,20.7451,4.0535,uiuc
4991,22.5499,50.4428,0.592928,0.874922,0.052847,0.035814,504.463,19.5728,3.95644,uiuc
4991,23.2681,52.0493,0.611812,0.875358,0.049289,0.03445,485.25,18.2551,3.83617,uiuc
4991,23.9331,53.5369,0.629298,0.87079,0.045475,0.032864,462.91,16.8425,3.71013,uiuc
5000,0,0,0,0,0.099,0.0358,506.869,36.84,7.411,apc
5000,0,0,0,0,0.099,0.0358,507.0760000000001,36.84015804,7.408456807669299,apc
5000,1.0773664,2.41,0.0283,0.0758,0.098,0.0365,517.788,36.46,7.18,apc
5000,2.1547328,4.82,0.0565,0.1468,0.0969,0.0373,528.712,36.037,6.95,apc
5000,3.2320992,7.23,0.0848,0.213,0.0956,0.0381,539.454,35.566,6.723,apc
5000,4.3094656,9.64,0.1131,0.2746,0.0942,0.0388,549.812,35.042,6.499,apc
5000,5.386832,12.05,0.1413,0.3316,0.0926,0.0395,559.559,34.459,6.28,apc
5000,6.459727999999999,14.45,0.1696,0.3844,0.0909,0.0401,568.449,33.813,6.066,apc
5000,7.5370944,16.86,0.1979,0.433,0.089,0.0407,576.211,33.098,5.857,apc
5000,8.6144608,19.27,0.2261,0.4779,0.0869,0.0411,582.56,32.311,5.656,apc
5000,9.6918272,21.68,0.2544,0.5191,0.0845,0.0414,587.202,31.446,5.461,apc
5000,10.7691936,24.09,0.2827,0.5569,0.082,0.0416,589.832,30.5,5.273,apc
5000,11.84656,26.5,0.3109,0.5916,0.0792,0.0416,590.153,29.469,5.092,apc
5000,12.9239264,28.91,0.3392,0.6232,0.0762,0.0415,587.876,28.35,4.917,apc
5000,14.0012928,31.32,0.3675,0.6521,0.073,0.0411,582.738,27.141,4.749,apc
5000,15.078659199999999,33.73,0.3957,0.6782,0.0695,0.0405,574.508,25.843,4.587,apc
5000,16.1560256,36.14,0.424,0.7017,0.0657,0.0397,562.989,24.455,4.429,apc
5000,17.233392,38.55,0.4523,0.7226,0.0618,0.0387,547.987,22.979,4.276,apc
5000,18.3107584,40.96,0.4805,0.7407,0.0576,0.0373,529.369,21.416,4.125,apc
5000,19.3836544,43.36,0.5088,0.7559,0.0532,0.0358,507.229,19.779,3.976,apc
5000,20.4610208,45.77,0.5371,0.768,0.0486,0.034,481.751,18.08,3.827,apc
5000,21.5383872,48.18,0.5653,0.7763,0.0439,0.032,453.106,16.331,3.675,apc
5000,22.6157536,50.59,0.5936,0.7804,0.0391,0.0297,421.459,14.542,3.518,apc
5000,23.69312,53,0.6219,0.779,0.0342,0.0273,386.973,12.722,3.352,apc
5000,24.7704864,55.41,0.6502,0.7705,0.0293,0.0247,349.822,10.881,3.172,apc
5000,25.8478528,57.82,0.6784,0.7524,0.0243,0.0219,310.205,9.029,2.968,apc
5000,26.925219199999997,60.23,0.7067,0.72,0.0193,0.0189,268.355,7.177,2.727,apc
