RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.0836,0.0391,0.859,0.334,39.713,apc
1000,0,0,0,0,0.0836,0.0391,0.7457,0.3336165,45.62077966567668,apc
1000,0.1162304,0.26,0.0215,0.0448,0.0821,0.0393,0.863,0.328,38.8,apc
1000,0.2369312,0.53,0.0429,0.0874,0.0805,0.0395,0.867,0.322,37.879,apc
1000,0.3531616,0.79,0.0644,0.1279,0.0788,0.0396,0.87,0.315,36.95,apc
1000,0.46939200000000003,1.05,0.0858,0.1663,0.077,0.0397,0.872,0.308,36.014,apc
1000,0.5900928,1.32,0.1073,0.2024,0.075,0.0398,0.872,0.3,35.072,apc
1000,0.7063232,1.58,0.1287,0.2363,0.073,0.0398,0.872,0.292,34.123,apc
1000,0.8225536,1.84,0.1502,0.268,0.0708,0.0397,0.871,0.283,33.167,apc
1000,0.9432543999999999,2.11,0.1716,0.2973,0.0685,0.0396,0.868,0.274,32.203,apc
1000,1.0594848000000001,2.37,0.1931,0.3244,0.0661,0.0394,0.863,0.264,31.23,apc
1000,1.1757152,2.63,0.2145,0.3491,0.0636,0.0391,0.857,0.254,30.246,apc
1000,1.296416,2.9,0.236,0.3713,0.061,0.0387,0.85,0.244,29.25,apc
1000,1.4126464,3.16,0.2574,0.3911,0.0582,0.0383,0.841,0.233,28.239,apc
1000,1.5288768,3.42,0.2789,0.4083,0.0554,0.0378,0.83,0.221,27.211,apc
1000,1.6495776,3.69,0.3003,0.4227,0.0524,0.0373,0.817,0.21,26.162,apc
1000,1.765808,3.95,0.3218,0.4343,0.0494,0.0366,0.803,0.198,25.088,apc
1000,1.8820384,4.21,0.3432,0.4429,0.0463,0.0359,0.787,0.185,23.983,apc
1000,2.0027392,4.48,0.3647,0.4482,0.0431,0.0351,0.769,0.172,22.842,apc
1000,2.1189696000000002,4.74,0.3861,0.4499,0.0398,0.0342,0.75,0.159,21.657,apc
1000,2.2352,5,0.4076,0.4478,0.0365,0.0332,0.728,0.146,20.42,apc
1000,2.3559007999999997,5.27,0.429,0.4413,0.033,0.0321,0.705,0.132,19.119,apc
1000,2.4721312,5.53,0.4505,0.43,0.0296,0.031,0.68,0.118,17.741,apc
1000,2.5883616,5.79,0.4719,0.4131,0.026,0.0297,0.652,0.104,16.268,apc
1000,2.7090623999999996,6.06,0.4934,0.3896,0.0224,0.0284,0.623,0.09,14.678,apc
1000,2.8252928,6.32,0.5148,0.3585,0.0188,0.027,0.592,0.075,12.944,apc
1000,2.9415232,6.58,0.5363,0.3182,0.0151,0.0255,0.56,0.061,11.029,apc
1000,3.0577536,6.84,0.5577,0.2666,0.0114,0.0239,0.525,0.046,8.884,apc
1000,3.1784544,7.11,0.5792,0.2008,0.0077,0.0223,0.488,0.031,6.444,apc
1000,3.2946848,7.37,0.6006,0.1169,0.004,0.0205,0.45,0.016,3.618,apc
1000,3.4109152,7.63,0.6221,0.0088,0.0003,0.0187,0.41,0.001,0.264,apc
2000,0,0,0,0,0.0841,0.0335,5.876,1.345,23.335,apc
2000,0,0,0,0,0.0841,0.0335,5.9656,1.34336244,22.962459098390593,apc
2000,0.2369312,0.53,0.0217,0.053,0.0826,0.0337,5.921,1.321,22.742,apc
2000,0.4738624,1.06,0.0433,0.1032,0.0809,0.034,5.961,1.295,22.15,apc
2000,0.7107936,1.59,0.065,0.1507,0.0792,0.0341,5.993,1.267,21.56,apc
2000,0.9521951999999999,2.13,0.0866,0.1955,0.0774,0.0343,6.019,1.238,20.972,apc
2000,1.1891264000000001,2.66,0.1083,0.2375,0.0754,0.0344,6.035,1.207,20.387,apc
2000,1.4260576,3.19,0.1299,0.2769,0.0734,0.0344,6.042,1.174,19.804,apc
2000,1.6629888000000002,3.72,0.1516,0.3136,0.0712,0.0344,6.039,1.139,19.225,apc
2000,1.89992,4.25,0.1732,0.3476,0.0689,0.0343,6.024,1.102,18.648,apc
