RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.0808,0.0307,2.579,0.946,37.402,apc
1000,0,0,0,0,0.0808,0.0307,2.2371000000000003,0.94747086,43.18767141684059,apc
1000,0.1519936,0.34,0.0211,0.0543,0.0794,0.0309,2.597,0.929,36.488,apc
1000,0.3039872,0.68,0.0423,0.1058,0.0779,0.0311,2.613,0.912,35.573,apc
1000,0.4559808,1.02,0.0634,0.1547,0.0763,0.0313,2.626,0.893,34.659,apc
1000,0.6079744,1.36,0.0846,0.2008,0.0746,0.0314,2.636,0.873,33.747,apc
1000,0.759968,1.7,0.1057,0.2442,0.0727,0.0315,2.643,0.851,32.838,apc
1000,0.9119616,2.04,0.1268,0.285,0.0708,0.0315,2.646,0.828,31.931,apc
1000,1.0639551999999999,2.38,0.148,0.3231,0.0687,0.0315,2.644,0.804,31.027,apc
1000,1.2114784,2.71,0.1691,0.3585,0.0666,0.0314,2.637,0.779,30.125,apc
1000,1.3634719999999998,3.05,0.1902,0.3912,0.0643,0.0313,2.625,0.752,29.223,apc
1000,1.5154656,3.39,0.2114,0.4213,0.0619,0.031,2.607,0.724,28.321,apc
1000,1.6674592,3.73,0.2325,0.4486,0.0593,0.0308,2.583,0.694,27.415,apc
1000,1.8194528,4.07,0.2537,0.473,0.0567,0.0304,2.552,0.663,26.502,apc
1000,1.9714464,4.41,0.2748,0.4946,0.0539,0.0299,2.514,0.631,25.579,apc
1000,2.12344,4.75,0.2959,0.5131,0.051,0.0294,2.469,0.597,24.641,apc
1000,2.2754336,5.09,0.3171,0.5284,0.048,0.0288,2.417,0.561,23.684,apc
1000,2.4274272,5.43,0.3382,0.5403,0.0449,0.0281,2.358,0.525,22.702,apc
1000,2.5794208,5.77,0.3593,0.5484,0.0417,0.0273,2.293,0.488,21.686,apc
1000,2.7314144000000002,6.11,0.3805,0.5523,0.0384,0.0264,2.221,0.449,20.628,apc
1000,2.883408,6.45,0.4016,0.5516,0.035,0.0255,2.142,0.41,19.519,apc
1000,3.0354016,6.79,0.4228,0.5457,0.0316,0.0245,2.056,0.37,18.345,apc
1000,3.1873952,7.13,0.4439,0.5339,0.0281,0.0234,1.965,0.329,17.091,apc
1000,3.3349184,7.46,0.465,0.515,0.0246,0.0222,1.867,0.288,15.738,apc
1000,3.486912,7.8,0.4862,0.4879,0.0211,0.021,1.763,0.247,14.26,apc
1000,3.6389056,8.14,0.5073,0.4507,0.0175,0.0197,1.653,0.205,12.624,apc
1000,3.7908992,8.48,0.5285,0.4012,0.0139,0.0183,1.539,0.163,10.788,apc
1000,3.9428928,8.82,0.5496,0.3362,0.0103,0.0169,1.419,0.121,8.692,apc
1000,4.0948864,9.16,0.5707,0.2511,0.0068,0.0154,1.294,0.079,6.253,apc
1000,4.24688,9.5,0.5919,0.1396,0.0033,0.0139,1.166,0.038,3.351,apc
1000,4.3988736,9.84,0.613,-0.0088,-0.0002,0.0123,1.035,-0.002,-0.204,apc
2000,0,0,0,0,0.0811,0.028,18.838,3.798,20.558,apc
2000,0,0,0,0,0.0811,0.028,18.642500000000002,3.79877988,20.778744445060205,apc
2000,0.3039872,0.68,0.0212,0.0598,0.0797,0.0283,19.004,3.731,20.021,apc
2000,0.6079744,1.36,0.0424,0.1163,0.0782,0.0285,19.153,3.66,19.487,apc
2000,0.9119616,2.04,0.0636,0.1697,0.0766,0.0287,19.28,3.584,18.958,apc
2000,1.2159488,2.72,0.0848,0.2201,0.0749,0.0289,19.382,3.504,18.433,apc
2000,1.519936,3.4,0.106,0.2673,0.073,0.029,19.454,3.418,17.915,apc
2000,1.8239232,4.08,0.1272,0.3116,0.0711,0.029,19.493,3.327,17.402,apc
2000,2.1323808,4.77,0.1484,0.353,0.069,0.029,19.496,3.23,16.895,apc
2000,2.436368,5.45,0.1696,0.3914,0.0668,0.029,19.457,3.128,16.393,apc
2000,2.7403551999999998,6.13,0.1909,0.427,0.0645,0.0288,19.374,3.02,15.897,apc
2000,3.0443423999999997,6.81,0.2121,0.4598,0.0621,0.0286,19.242,2.907,15.405,apc
2000,3.3483296,7.49,0.2333,0.4897,0.0596,0.0284,19.058,2.788,14.916,apc
2000,3.6523168,8.17,0.2545,0.5167,0.0569,0.028,18.818,2.663,14.428,apc
2000,3.956304,8.85,0.2757,0.5409,0.0541,0.0276,18.518,2.532,13.941,apc
2000,4.260291199999999,9.53,0.2969,0.562,0.0512,0.027,18.157,2.395,13.451,apc
2000,4.5642784,10.21,0.3181,0.58,0.0481,0.0264,17.736,2.253,12.956,apc
2000,4.8682656,10.89,0.3393,0.5947,0.045,0.0257,17.256,2.107,12.453,apc
2000,5.1722528,11.57,0.3605,0.6057,0.0418,0.0249,16.715,1.957,11.939,apc
2000,5.47624,12.25,0.3817,0.6128,0.0385,0.024,16.116,1.803,11.407,apc
2000,5.7802272,12.93,0.4029,0.6155,0.0352,0.023,15.459,1.645,10.854,apc
2000,6.088684799999999,13.62,0.4241,0.6131,0.0317,0.0219,14.743,1.485,10.271,apc
2000,6.392672,14.3,0.4453,0.6048,0.0282,0.0208,13.971,1.322,9.649,apc
2000,6.6966592,14.98,0.4665,0.5894,0.0247,0.0196,13.144,1.157,8.978,apc
2000,7.0006464,15.66,0.4877,0.5656,0.0212,0.0183,12.262,0.991,8.239,apc
2000,7.3046336,16.34,0.5089,0.5309,0.0176,0.0169,11.33,0.824,7.412,apc
2000,7.6086208,17.02,0.5301,0.4823,0.014,0.0154,10.35,0.656,6.464,apc
2000,7.912608,17.7,0.5513,0.415,0.0105,0.0139,9.325,0.489,5.349,apc
2000,8.216595199999999,18.38,0.5726,0.3218,0.0069,0.0123,8.261,0.324,3.994,apc
2000,8.520582399999999,19.06,0.5938,0.1906,0.0034,0.0107,7.163,0.16,2.281,apc
2000,8.824569599999998,19.74,0.615,-0.0008,0,0.009,6.033,-0.001,-0.009,apc
3000,0,0,0,0,0.0814,0.0269,61.056,8.577,14.325,apc
3000,0,0,0,0,0.0814,0.0269,61.147400000000005,8.57616816,14.301928974865794,apc
3000,0.4559808,1.02,0.0212,0.0625,0.08,0.0272,61.651,8.427,13.939,apc
3000,0.9164319999999999,2.05,0.0425,0.1216,0.0785,0.0274,62.185,8.267,13.557,apc
3000,1.3724128,3.07,0.0637,0.1773,0.0769,0.0276,62.645,8.096,13.179,apc
