RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
1000,0,0,0,0,0.1183,0.0886,0.856,0.245,29.227,apc
1000,0,0,0,0,0.1183,0.0886,0.7457,0.2446521,33.45523842149623,apc
1000,0.2369312,0.53,0.0511,0.067,0.118,0.09,0.869,0.245,28.723,apc
1000,0.4738624,1.06,0.1021,0.1313,0.1177,0.0916,0.885,0.244,28.158,apc
1000,0.715264,1.6,0.1532,0.1926,0.1175,0.0934,0.903,0.244,27.534,apc
1000,0.9521951999999999,2.13,0.2043,0.2505,0.1173,0.0956,0.924,0.243,26.856,apc
1000,1.1891264000000001,2.66,0.2553,0.3047,0.117,0.0981,0.948,0.243,26.13,apc
1000,1.4260576,3.19,0.3064,0.3549,0.1167,0.1008,0.974,0.242,25.365,apc
1000,1.6629888000000002,3.72,0.3575,0.4011,0.1163,0.1037,1.002,0.241,24.57,apc
1000,1.9043903999999998,4.26,0.4085,0.4432,0.1158,0.1067,1.031,0.24,23.757,apc
1000,2.1413216,4.79,0.4596,0.4814,0.115,0.1098,1.061,0.239,22.937,apc
1000,2.3782528000000003,5.32,0.5107,0.5159,0.1138,0.1127,1.089,0.236,22.12,apc
1000,2.6151839999999997,5.85,0.5618,0.5468,0.1123,0.1154,1.115,0.233,21.314,apc
1000,2.8521152,6.38,0.6128,0.5744,0.1102,0.1176,1.136,0.229,20.524,apc
1000,3.0935167999999997,6.92,0.6639,0.5988,0.1075,0.1192,1.152,0.223,19.752,apc
1000,3.330448,7.45,0.715,0.6203,0.1041,0.12,1.159,0.216,18.999,apc
1000,3.5673792,7.98,0.766,0.6389,0.0998,0.1197,1.157,0.207,18.263,apc
1000,3.8043104,8.51,0.8171,0.6545,0.0947,0.1182,1.143,0.197,17.541,apc
1000,4.041241599999999,9.04,0.8682,0.6671,0.0888,0.1156,1.117,0.184,16.826,apc
1000,4.2826432,9.58,0.9192,0.6762,0.0822,0.1118,1.08,0.171,16.108,apc
1000,4.5195744,10.11,0.9703,0.6812,0.0751,0.107,1.034,0.156,15.373,apc
1000,4.7565056000000006,10.64,1.0214,0.6813,0.0676,0.1013,0.979,0.14,14.607,apc
1000,4.9934368,11.17,1.0724,0.6753,0.0597,0.0949,0.917,0.124,13.789,apc
1000,5.2303679999999995,11.7,1.1235,0.6614,0.0517,0.0878,0.848,0.107,12.892,apc
1000,5.4717696,12.24,1.1746,0.6371,0.0434,0.08,0.773,0.09,11.878,apc
1000,5.7087008,12.77,1.2256,0.5982,0.035,0.0717,0.693,0.073,10.688,apc
1000,5.945632,13.3,1.2767,0.538,0.0265,0.0628,0.607,0.055,9.228,apc
1000,6.1825632,13.83,1.3278,0.4442,0.0179,0.0534,0.516,0.037,7.326,apc
1000,6.4194944,14.36,1.3789,0.2924,0.0092,0.0435,0.42,0.019,4.644,apc
1000,6.660896,14.9,1.4299,0.0268,0.0006,0.0332,0.321,0.001,0.41,apc
1000,6.8978272,15.43,1.481,,,,,,,apc
2000,0,0,0,0,0.1189,0.0797,6.161,0.987,16.337,apc
